hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.31, 119.98, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.29, 119.98, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.32, 119.98, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7966.25, 119.98, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966.29, 119.98, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.28, 119.98, 0, 0, 0, 0, 0, 0
1, 600.00000, 7966.13, 119.979, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.39, 119.98, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.39, 119.98, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7966.23, 119.98, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.34, 119.98, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.47, 119.981, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.36, 119.98, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.35, 119.981, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7966.27, 119.98, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.51, 119.981, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.53, 119.981, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966.31, 119.981, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.45, 119.981, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.56, 119.981, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.45, 119.981, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.42, 119.98, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.38, 119.981, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.49, 119.982, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.55, 119.982, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.43, 119.98, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.57, 119.982, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.57, 119.982, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.5, 119.981, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.52, 119.981, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.42, 119.981, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.51, 119.982, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.61, 119.982, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.44, 119.981, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.58, 119.982, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.61, 119.981, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.43, 119.98, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966.5, 119.981, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7966.49, 119.981, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.45, 119.981, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.54, 119.98, 0, 0, 0, 0, 0, 0
7, 0.00000, 7966.48, 119.981, 0, 0, 0, 0, 0, 0
7, 600.00000, 7966.57, 119.98, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7966.44, 119.977, 0, 0, 0, 0, 0, 0
7, 1800.00000, 7965.33, 119.959, 0, 0, 0, 0, 0, 0
7, 2400.00000, 7965.05, 119.953, 0, 0, 0, 0, 0, 0
7, 3000.00000, 7964.69, 119.947, 0, 0, 0, 0, 0, 0
8, 0.00000, 7963.95, 119.942, 0, 0, 0, 0, 0, 0
8, 600.00000, 7963.84, 119.937, 0, 0, 0, 0, 0, 0
8, 1200.00000, 7963.64, 119.932, 0, 0, 0, 0, 0, 0
8, 1800.00000, 7963.43, 119.929, 0, 0, 0, 0, 0, 0
8, 2400.00000, 7962.71, 119.922, 0, 0, 0, 0, 0, 0
8, 3000.00000, 7962.02, 119.915, 0, 0, 0, 0, 0, 0
9, 0.00000, 7961.86, 119.91, 0, 0, 0, 0, 0, 0
9, 600.00000, 7961.59, 119.901, 0, 0, 0, 0, 0, 0
9, 1200.00000, 7961.4, 119.893, 0, 0, 0, 0, 0, 0
9, 1800.00000, 7961.23, 119.887, 0, 0, 0, 0, 0, 0
9, 2400.00000, 7961.06, 119.884, 0, 0, 0, 0, 0, 0
9, 3000.00000, 7960.29, 119.878, 0, 0, 0, 0, 0, 0
10, 0.00000, 7960.28, 119.874, 0, 0, 0, 0, 0, 0
10, 600.00000, 7959.97, 119.87, 0, 0, 0, 0, 0, 0
10, 1200.00000, 7959.9, 119.87, 0, 0, 0, 0, 0, 0
10, 1800.00000, 7959.74, 119.868, 0, 0, 0, 0, 0, 0
10, 2400.00000, 7959.99, 119.869, 0, 0, 0, 0, 0, 0
10, 3000.00000, 7960.16, 119.871, 0, 0, 0, 0, 0, 0
11, 0.00000, 7961.4, 119.889, 0, 0, 0, 0, 0, 0
11, 600.00000, 7961.35, 119.889, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7960.96, 119.885, 0, 0, 0, 0, 0, 0
11, 1800.00000, 7959.65, 119.866, 0, 0, 0, 0, 0, 0
11, 2400.00000, 7960.09, 119.869, 0, 0, 0, 0, 0, 0
11, 3000.00000, 7959.68, 119.866, 0, 0, 0, 0, 0, 0
12, 0.00000, 7959.45, 119.865, 0, 0, 0, 0, 0, 0
12, 600.00000, 7959.28, 119.868, 0, 0, 0, 0, 0, 0
12, 1200.00000, 7959.52, 119.87, 0, 0, 0, 0, 0, 0
12, 1800.00000, 7960.1, 119.874, 0, 0, 0, 0, 0, 0
12, 2400.00000, 7959.23, 119.869, 0, 0, 0, 0, 0, 0
12, 3000.00000, 7959.14, 119.867, 0, 0, 0, 0, 0, 0
13, 0.00000, 7959.4, 119.87, 0, 0, 0, 0, 0, 0
13, 600.00000, 7960.31, 119.874, 0, 0, 0, 0, 0, 0
13, 1200.00000, 7960.77, 119.873, 0, 0, 0, 0, 0, 0
13, 1800.00000, 7960.28, 119.872, 0, 0, 0, 0, 0, 0
13, 2400.00000, 7960.33, 119.872, 0, 0, 0, 0, 0, 0
13, 3000.00000, 7960.35, 119.873, 0, 0, 0, 0, 0, 0
