hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7964.92, -0.0189356, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7964.96, -0.0188281, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965, -0.0182237, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7964.93, -0.018144, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7964.96, -0.0180711, 0, 0, 0, 0, 0, 0
1, 0.00000, 7964.88, -0.0181107, 0, 0, 0, 0, 0, 0
1, 600.00000, 7964.77, -0.0183398, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7964.96, -0.0187158, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7964.98, -0.0184212, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.02, -0.018495, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.05, -0.018665, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.04, -0.0180875, 0, 0, 0, 0, 0, 0
2, 600.00000, 7964.96, -0.0192152, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7964.96, -0.0191475, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7964.89, -0.0185086, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7964.98, -0.0181895, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.08, -0.0180881, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.01, -0.0178947, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.06, -0.018244, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.18, -0.0190137, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.12, -0.0192494, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7964.99, -0.0193407, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.1, -0.0190903, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.18, -0.0190135, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.16, -0.0179049, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.11, -0.0188965, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.19, -0.0188241, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.09, -0.0186371, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.07, -0.0187842, 0, 0, 0, 0, 0, 0
5, 0.00000, 7965.15, -0.0184052, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.1, -0.0191505, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.22, -0.0182284, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7965.32, -0.0179105, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7965.28, -0.0181398, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7965.22, -0.0184152, 0, 0, 0, 0, 0, 0
6, 0.00000, 7965.13, -0.0185778, 0, 0, 0, 0, 0, 0
6, 600.00000, 7965.06, -0.0189517, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7965, -0.0182718, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7964.87, -0.0176609, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7964.91, -0.0172213, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7964.97, -0.0179168, 0, 0, 0, 0, 0, 0
7, 0.00000, 7964.97, -0.0180524, 0, 0, 0, 0, 0, 0
7, 600.00000, 7964.66, -0.020115, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7965.26, -0.0274416, 0, 0, 0.082208, 89.9726, 0.082208, -90.0274
7, 1800.00000, 7961.72, -0.0462621, 0, 0, 2.6995, -4.62964, 2.6995, 175.37
7, 2400.00000, 7960.81, -0.0502942, 0, 0, 2.70121, -4.92983, 2.70121, 175.07
7, 3000.00000, 7960.17, -0.054963, 0, 0, 2.71235, -4.93398, 2.71235, 175.066
8, 0.00000, 7959.59, -0.05971, 0, 0, 2.70998, -4.5765, 2.70998, 175.423
8, 600.00000, 7958.44, -0.0647853, 0, 0, 2.7194, -4.88326, 2.7194, 175.117
8, 1200.00000, 7957.75, -0.0707587, 0, 0, 2.70342, -4.72239, 2.70342, 175.278
8, 1800.00000, 7957.42, -0.0773472, 0, 0, 2.71457, -4.32398, 2.71457, 175.676
8, 2400.00000, 7956.45, -0.0851773, 0, 0, 2.69131, -4.21519, 2.69131, 175.785
8, 3000.00000, 7955.47, -0.09424, 0, 0, 2.68366, -4.23357, 2.68366, 175.766
