hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7962.19, 119.972, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7962.19, 119.972, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7962.46, 119.974, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7961.96, 119.974, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7962.16, 119.973, 0, 0, 0, 0, 0, 0
1, 0.00000, 7961.41, 119.973, 0, 0, 0, 0, 0, 0
1, 600.00000, 7961.75, 119.973, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7962.22, 119.973, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7962, 119.972, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7962.2, 119.975, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7962.08, 119.973, 0, 0, 0, 0, 0, 0
2, 0.00000, 7962.36, 119.972, 0, 0, 0, 0, 0, 0
2, 600.00000, 7962.32, 119.973, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7962.21, 119.975, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7961.58, 119.974, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7962.71, 119.972, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7962.27, 119.974, 0, 0, 0, 0, 0, 0
3, 0.00000, 7962.52, 119.974, 0, 0, 0, 0, 0, 0
3, 600.00000, 7962.61, 119.973, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7962.26, 119.974, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7962.33, 119.973, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7961.93, 119.974, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7962.03, 119.974, 0, 0, 0, 0, 0, 0
4, 0.00000, 7962.69, 119.975, 0, 0, 0, 0, 0, 0
4, 600.00000, 7962.63, 119.974, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7962.6, 119.973, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7962.58, 119.975, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7962.54, 119.973, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7962.86, 119.973, 0, 0, 0, 0, 0, 0
5, 0.00000, 7962.92, 119.973, 0, 0, 0, 0, 0, 0
5, 600.00000, 7962.12, 119.974, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7962.84, 119.974, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7962.64, 119.973, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7962.67, 119.977, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7962.59, 119.973, 0, 0, 0, 0, 0, 0
6, 0.00000, 7962.58, 119.972, 0, 0, 0, 0, 0, 0
6, 600.00000, 7962, 119.971, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7962.13, 119.974, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7961.59, 119.972, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7962.01, 119.972, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7961.69, 119.971, 0, 0, 0, 0, 0, 0
7, 0.00000, 7962.04, 119.973, 0, 0, 0, 0, 0, 0
7, 600.00000, 7961.68, 119.968, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7961.1, 119.967, 0, 0, 0, 0, 0, 0
7, 1800.00000, 7959.11, 119.946, 0, 0, 0, 0, 0, 0
7, 2400.00000, 7958.27, 119.942, 0, 0, 0, 0, 0, 0
7, 3000.00000, 7956.69, 119.932, 0, 0, 0, 0, 0, 0
8, 0.00000, 7955.78, 119.928, 0, 0, 0, 0, 0, 0
8, 600.00000, 7954.62, 119.919, 0, 0, 0, 0, 0, 0
8, 1200.00000, 7954.39, 119.917, 0, 0, 0, 0, 0, 0
8, 1800.00000, 7953.31, 119.913, 0, 0, 0, 0, 0, 0
8, 2400.00000, 7951.12, 119.907, 0, 0, 0, 0, 0, 0
8, 3000.00000, 7950.78, 119.9, 0, 0, 0, 0, 0, 0
9, 0.00000, 7949.91, 119.894, 0, 0, 0, 0, 0, 0
9, 600.00000, 7949.22, 119.879, 0, 0, 0, 0, 0, 0
9, 1200.00000, 7948.49, 119.868, 0, 0, 0, 0, 0, 0
9, 1800.00000, 7948.33, 119.861, 0, 0, 0, 0, 0, 0
9, 2400.00000, 7947.49, 119.858, 0, 0, 0, 0, 0, 0
9, 3000.00000, 7946.38, 119.853, 0, 0, 0, 0, 0, 0
10, 0.00000, 7945.82, 119.848, 0, 0, 0, 0, 0, 0
10, 600.00000, 7945.94, 119.842, 0, 0, 0, 0, 0, 0
10, 1200.00000, 7944.92, 119.842, 0, 0, 0, 0, 0, 0
10, 1800.00000, 7945.55, 119.842, 0, 0, 0, 0, 0, 0
10, 2400.00000, 7945.2, 119.843, 0, 0, 0, 0, 0, 0
10, 3000.00000, 7945.75, 119.841, 0, 0, 0, 0, 0, 0
11, 0.00000, 7945.56, 119.856, 0, 0, 0, 0, 0, 0
11, 600.00000, 7945.19, 119.85, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7942.33, 119.839, 0, 0, 0.0772954, -150.161, 0.0772954, 29.8388
11, 1800.00000, 7939.61, 119.813, 0, 0, 2.66696, 115.581, 2.66696, -64.4186
11, 2400.00000, 7939.59, 119.813, 0, 0, 2.66792, 115.292, 2.66792, -64.7075
11, 3000.00000, 7939.15, 119.814, 0, 0, 2.68311, 115.321, 2.68311, -64.6795
12, 0.00000, 7938.23, 119.811, 0, 0, 2.67629, 115.681, 2.67629, -64.3187
12, 600.00000, 7939.9, 119.816, 0, 0, 2.69607, 115.384, 2.69607, -64.6164
12, 1200.00000, 7939.78, 119.819, 0, 0, 2.67949, 115.503, 2.67949, -64.4967
12, 1800.00000, 7940.05, 119.819, 0, 0, 2.6792, 115.419, 2.6792, -64.5806
12, 2400.00000, 7938.19, 119.818, 0, 0, 2.6408, 115.003, 2.6408, -64.9972
12, 3000.00000, 7939.29, 119.811, 0, 0, 2.65381, 115.455, 2.65381, -64.5447
13, 0.00000, 7940.71, 119.815, 0, 0, 2.65543, 115.103, 2.65543, -64.8968
13, 600.00000, 7941.81, 119.816, 0, 0, 2.66383, 115.491, 2.66383, -64.5094
13, 1200.00000, 7942.17, 119.818, 0, 0, 2.67645, 115.222, 2.67645, -64.7783
13, 1800.00000, 7941.68, 119.816, 0, 0, 2.67502, 115.385, 2.67502, -64.6152
13, 2400.00000, 7941.37, 119.816, 0, 0, 2.66924, 115.459, 2.66924, -64.5408
13, 3000.00000, 7941.34, 119.819, 0, 0, 2.65578, 115.294, 2.65578, -64.7064
14, 0.00000, 7941.82, 119.822, 0, 0, 2.66549, 115.312, 2.66549, -64.688
14, 600.00000, 7941.23, 119.82, 0, 0, 2.66297, 114.932, 2.66297, -65.0679
14, 1200.00000, 7943.33, 119.826, 0, 0, 2.68652, 115.451, 2.68652, -64.5488
14, 1800.00000, 7942.74, 119.83, 0, 0, 2.69735, 115.515, 2.69735, -64.4848
14, 2400.00000, 7942.33, 119.831, 0, 0, 2.68205, 114.892, 2.68205, -65.1081
14, 3000.00000, 7943.06, 119.83, 0, 0, 2.69821, 115.433, 2.69821, -64.5668
15, 0.00000, 7948.84, 119.867, 0, 0, 0, 0, 0, 0
15, 600.00000, 7949.21, 119.866, 0, 0, 0, 0, 0, 0
15, 1200.00000, 7948.17, 119.871, 0, 0, 0, 0, 0, 0
15, 1800.00000, 7948.24, 119.857, 0, 0, 0, 0, 0, 0
15, 2400.00000, 7948.47, 119.857, 0, 0, 0, 0, 0, 0
15, 3000.00000, 7948.98, 119.855, 0, 0, 0, 0, 0, 0
16, 0.00000, 7949.58, 119.859, 0, 0, 0, 0, 0, 0
16, 600.00000, 7951.02, 119.864, 0, 0, 0, 0, 0, 0
16, 1200.00000, 7950.83, 119.87, 0, 0, 0, 0, 0, 0
16, 1800.00000, 7951.88, 119.88, 0, 0, 0, 0, 0, 0
16, 2400.00000, 7952.03, 119.884, 0, 0, 0, 0, 0, 0
16, 3000.00000, 7952.72, 119.888, 0, 0, 0, 0, 0, 0
17, 0.00000, 7953.64, 119.893, 0, 0, 0, 0, 0, 0
17, 600.00000, 7953.96, 119.894, 0, 0, 0, 0, 0, 0
17, 1200.00000, 7955.26, 119.899, 0, 0, 0, 0, 0, 0
17, 1800.00000, 7956.13, 119.904, 0, 0, 0, 0, 0, 0
17, 2400.00000, 7957.13, 119.914, 0, 0, 0, 0, 0, 0
17, 3000.00000, 7957.59, 119.918, 0, 0, 0, 0, 0, 0
18, 0.00000, 7957.96, 119.922, 0, 0, 0, 0, 0, 0
18, 600.00000, 7958.06, 119.926, 0, 0, 0, 0, 0, 0
18, 1200.00000, 7959.02, 119.935, 0, 0, 0, 0, 0, 0
18, 1800.00000, 7958.82, 119.937, 0, 0, 0, 0, 0, 0
18, 2400.00000, 7959.12, 119.939, 0, 0, 0, 0, 0, 0
18, 3000.00000, 7959.18, 119.944, 0, 0, 0, 0, 0, 0
19, 0.00000, 7961.17, 119.965, 0, 0, 0, 0, 0, 0
19, 600.00000, 7961.26, 119.964, 0, 0, 0, 0, 0, 0
