hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.55, -0.0168279, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.53, -0.0170381, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.62, -0.0164733, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.53, -0.016647, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.53, -0.0161879, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.47, -0.0168187, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.37, -0.0166751, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.58, -0.0171298, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.57, -0.0166903, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.5, -0.0164848, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.58, -0.0169283, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.62, -0.0166284, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.55, -0.0172151, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.59, -0.0175451, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.47, -0.0172609, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.59, -0.0167784, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.72, -0.0167872, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.54, -0.0165155, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.64, -0.0164851, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.77, -0.0172187, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.63, -0.017369, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.49, -0.0178459, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.67, -0.0173223, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.75, -0.0170802, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.79, -0.0165809, 0, 0, 0, 0, 0, 0
