hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7961.92, 119.972, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7961.92, 119.972, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7962.21, 119.974, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7961.68, 119.973, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7961.88, 119.973, 0, 0, 0, 0, 0, 0
1, 0.00000, 7961.09, 119.973, 0, 0, 0, 0, 0, 0
1, 600.00000, 7961.45, 119.973, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7961.94, 119.972, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7961.72, 119.971, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7961.93, 119.974, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7961.78, 119.972, 0, 0, 0, 0, 0, 0
2, 0.00000, 7962.08, 119.972, 0, 0, 0, 0, 0, 0
2, 600.00000, 7962.05, 119.972, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7961.93, 119.974, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7961.24, 119.973, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7962.44, 119.972, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7961.99, 119.973, 0, 0, 0, 0, 0, 0
3, 0.00000, 7962.26, 119.973, 0, 0, 0, 0, 0, 0
3, 600.00000, 7962.33, 119.972, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7961.96, 119.973, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7962.05, 119.972, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7961.61, 119.973, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7961.73, 119.974, 0, 0, 0, 0, 0, 0
4, 0.00000, 7962.42, 119.974, 0, 0, 0, 0, 0, 0
4, 600.00000, 7962.37, 119.974, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7962.33, 119.973, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7962.3, 119.975, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7962.26, 119.973, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7962.62, 119.973, 0, 0, 0, 0, 0, 0
5, 0.00000, 7962.67, 119.973, 0, 0, 0, 0, 0, 0
5, 600.00000, 7961.81, 119.974, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7962.58, 119.974, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7962.37, 119.973, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7962.41, 119.976, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7962.31, 119.972, 0, 0, 0, 0, 0, 0
6, 0.00000, 7962.31, 119.972, 0, 0, 0, 0, 0, 0
6, 600.00000, 7961.69, 119.97, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7961.83, 119.974, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7961.24, 119.972, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7961.69, 119.971, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7961.35, 119.971, 0, 0, 0, 0, 0, 0
7, 0.00000, 7961.73, 119.973, 0, 0, 0, 0, 0, 0
7, 600.00000, 7961.32, 119.968, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7960.72, 119.967, 0, 0, 0, 0, 0, 0
7, 1800.00000, 7958.64, 119.945, 0, 0, 0, 0, 0, 0
7, 2400.00000, 7957.76, 119.941, 0, 0, 0, 0, 0, 0
7, 3000.00000, 7956.13, 119.931, 0, 0, 0, 0, 0, 0
8, 0.00000, 7955.19, 119.927, 0, 0, 0, 0, 0, 0
8, 600.00000, 7953.96, 119.918, 0, 0, 0, 0, 0, 0
8, 1200.00000, 7953.74, 119.916, 0, 0, 0, 0, 0, 0
8, 1800.00000, 7952.64, 119.913, 0, 0, 0, 0, 0, 0
8, 2400.00000, 7950.41, 119.907, 0, 0, 0, 0, 0, 0
8, 3000.00000, 7950.06, 119.899, 0, 0, 0, 0, 0, 0
9, 0.00000, 7949.19, 119.893, 0, 0, 0, 0, 0, 0
9, 600.00000, 7948.51, 119.878, 0, 0, 0, 0, 0, 0
9, 1200.00000, 7947.76, 119.867, 0, 0, 0, 0, 0, 0
9, 1800.00000, 7947.59, 119.86, 0, 0, 0, 0, 0, 0
9, 2400.00000, 7946.73, 119.857, 0, 0, 0, 0, 0, 0
9, 3000.00000, 7945.59, 119.853, 0, 0, 0, 0, 0, 0
10, 0.00000, 7945.01, 119.847, 0, 0, 0, 0, 0, 0
10, 600.00000, 7945.13, 119.841, 0, 0, 0, 0, 0, 0
10, 1200.00000, 7944.1, 119.841, 0, 0, 0, 0, 0, 0
10, 1800.00000, 7944.74, 119.841, 0, 0, 0, 0, 0, 0
10, 2400.00000, 7944.36, 119.842, 0, 0, 0, 0, 0, 0
10, 3000.00000, 7944.93, 119.84, 0, 0, 0, 0, 0, 0
11, 0.00000, 7944.67, 119.855, 0, 0, 0, 0, 0, 0
11, 600.00000, 7944.27, 119.848, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7941.26, 119.837, 0, 0, 0.0772446, -150.163, 0.0772446, 29.8365
11, 1800.00000, 7938.06, 119.81, 0, 0, 2.66442, 115.579, 2.66442, -64.4213
11, 2400.00000, 7938.03, 119.81, 0, 0, 2.66536, 115.29, 2.66536, -64.7101
11, 3000.00000, 7937.57, 119.812, 0, 0, 2.68051, 115.318, 2.68051, -64.6818
12, 0.00000, 7936.6, 119.809, 0, 0, 2.67361, 115.679, 2.67361, -64.3212
12, 600.00000, 7938.39, 119.814, 0, 0, 2.69357, 115.381, 2.69357, -64.6189
12, 1200.00000, 7938.22, 119.816, 0, 0, 2.67692, 115.501, 2.67692, -64.4993
12, 1800.00000, 7938.5, 119.816, 0, 0, 2.67665, 115.417, 2.67665, -64.5834
12, 2400.00000, 7936.58, 119.816, 0, 0, 2.63818, 115, 2.63818, -64.9996
12, 3000.00000, 7937.73, 119.808, 0, 0, 2.65128, 115.452, 2.65128, -64.5477
13, 0.00000, 7939.2, 119.812, 0, 0, 2.65298, 115.1, 2.65298, -64.8998
13, 600.00000, 7940.33, 119.813, 0, 0, 2.66143, 115.488, 2.66143, -64.5124
13, 1200.00000, 7940.68, 119.815, 0, 0, 2.67402, 115.219, 2.67402, -64.7811
13, 1800.00000, 7940.16, 119.813, 0, 0, 2.67253, 115.382, 2.67253, -64.6181
13, 2400.00000, 7939.85, 119.813, 0, 0, 2.66675, 115.456, 2.66675, -64.5437
13, 3000.00000, 7939.8, 119.816, 0, 0, 2.65328, 115.291, 2.65328, -64.709
14, 0.00000, 7940.34, 119.819, 0, 0, 2.66308, 115.309, 2.66308, -64.6906
14, 600.00000, 7939.69, 119.817, 0, 0, 2.66046, 114.929, 2.66046, -65.0707
14, 1200.00000, 7941.88, 119.824, 0, 0, 2.68414, 115.448, 2.68414, -64.5517
14, 1800.00000, 7941.25, 119.827, 0, 0, 2.6949, 115.512, 2.6949, -64.4878
14, 2400.00000, 7940.83, 119.828, 0, 0, 2.67958, 114.889, 2.67958, -65.111
14, 3000.00000, 7941.62, 119.827, 0, 0, 2.69582, 115.43, 2.69582, -64.5696
15, 0.00000, 7948.05, 119.866, 0, 0, 0, 0, 0, 0
15, 600.00000, 7948.39, 119.864, 0, 0, 0, 0, 0, 0
15, 1200.00000, 7947.31, 119.869, 0, 0, 0, 0, 0, 0
15, 1800.00000, 7947.47, 119.856, 0, 0, 0, 0, 0, 0
15, 2400.00000, 7947.72, 119.855, 0, 0, 0, 0, 0, 0
15, 3000.00000, 7948.28, 119.853, 0, 0, 0, 0, 0, 0
16, 0.00000, 7948.9, 119.857, 0, 0, 0, 0, 0, 0
16, 600.00000, 7950.4, 119.863, 0, 0, 0, 0, 0, 0
16, 1200.00000, 7950.18, 119.869, 0, 0, 0, 0, 0, 0
16, 1800.00000, 7951.25, 119.879, 0, 0, 0, 0, 0, 0
16, 2400.00000, 7951.43, 119.882, 0, 0, 0, 0, 0, 0
16, 3000.00000, 7952.11, 119.887, 0, 0, 0, 0, 0, 0
17, 0.00000, 7953.05, 119.891, 0, 0, 0, 0, 0, 0
17, 600.00000, 7953.38, 119.893, 0, 0, 0, 0, 0, 0
17, 1200.00000, 7954.72, 119.898, 0, 0, 0, 0, 0, 0
17, 1800.00000, 7955.61, 119.902, 0, 0, 0, 0, 0, 0
17, 2400.00000, 7956.67, 119.913, 0, 0, 0, 0, 0, 0
17, 3000.00000, 7957.15, 119.917, 0, 0, 0, 0, 0, 0
18, 0.00000, 7957.55, 119.921, 0, 0, 0, 0, 0, 0
18, 600.00000, 7957.6, 119.925, 0, 0, 0, 0, 0, 0
18, 1200.00000, 7958.65, 119.934, 0, 0, 0, 0, 0, 0
18, 1800.00000, 7958.43, 119.936, 0, 0, 0, 0, 0, 0
18, 2400.00000, 7958.74, 119.939, 0, 0, 0, 0, 0, 0
18, 3000.00000, 7958.8, 119.943, 0, 0, 0, 0, 0, 0
19, 0.00000, 7960.87, 119.965, 0, 0, 0, 0, 0, 0
19, 600.00000, 7960.97, 119.963, 0, 0, 0, 0, 0, 0
19, 1200.00000, 7961, 119.965, 0, 0, 0, 0, 0, 0
19, 1800.00000, 7960.72, 119.964, 0, 0, 0, 0, 0, 0
19, 2400.00000, 7960.95, 119.964, 0, 0, 0, 0, 0, 0
19, 3000.00000, 7960.99, 119.966, 0, 0, 0, 0, 0, 0
20, 0.00000, 7960.38, 119.964, 0, 0, 0, 0, 0, 0
20, 600.00000, 7960.95, 119.967, 0, 0, 0, 0, 0, 0
20, 1200.00000, 7960.73, 119.966, 0, 0, 0, 0, 0, 0
20, 1800.00000, 7961.31, 119.968, 0, 0, 0, 0, 0, 0
20, 2400.00000, 7960.99, 119.966, 0, 0, 0, 0, 0, 0
20, 3000.00000, 7961.34, 119.969, 0, 0, 0, 0, 0, 0
21, 0.00000, 7961.43, 119.968, 0, 0, 0, 0, 0, 0
21, 600.00000, 7961.45, 119.969, 0, 0, 0, 0, 0, 0
21, 1200.00000, 7961.36, 119.971, 0, 0, 0, 0, 0, 0
21, 1800.00000, 7960.7, 119.971, 0, 0, 0, 0, 0, 0
21, 2400.00000, 7961.62, 119.969, 0, 0, 0, 0, 0, 0
21, 3000.00000, 7961.17, 119.97, 0, 0, 0, 0, 0, 0
22, 0.00000, 7961.33, 119.971, 0, 0, 0, 0, 0, 0
22, 600.00000, 7961.05, 119.969, 0, 0, 0, 0, 0, 0
22, 1200.00000, 7961.67, 119.972, 0, 0, 0, 0, 0, 0
22, 1800.00000, 7961.3, 119.97, 0, 0, 0, 0, 0, 0
22, 2400.00000, 7960.93, 119.97, 0, 0, 0, 0, 0, 0
22, 3000.00000, 7961.44, 119.97, 0, 0, 0, 0, 0, 0
23, 0.00000, 7961.39, 119.971, 0, 0, 0, 0, 0, 0
23, 600.00000, 7961.24, 119.97, 0, 0, 0, 0, 0, 0
23, 1200.00000, 7960.55, 119.967, 0, 0, 0, 0, 0, 0
23, 1800.00000, 7961.18, 119.97, 0, 0, 0, 0, 0, 0
23, 2400.00000, 7961.14, 119.969, 0, 0, 0, 0, 0, 0
23, 3000.00000, 7961.08, 119.972, 0, 0, 0, 0, 0, 0
24, 0.00000, 7961.78, 119.971, 0, 0, 0, 0, 0, 0
