hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7962.46, -120.01, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7962.35, -120.011, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7962.32, -120.011, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7962.43, -120.012, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7962.6, -120.011, 0, 0, 0, 0, 0, 0
1, 0.00000, 7961.86, -120.011, 0, 0, 0, 0, 0, 0
1, 600.00000, 7961.94, -120.009, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7962.43, -120.01, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7962.64, -120.011, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7962.25, -120.011, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7962.43, -120.011, 0, 0, 0, 0, 0, 0
2, 0.00000, 7962.58, -120.009, 0, 0, 0, 0, 0, 0
2, 600.00000, 7962.45, -120.01, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7962.03, -120.009, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7961.87, -120.009, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7962.79, -120.007, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7962.37, -120.01, 0, 0, 0, 0, 0, 0
3, 0.00000, 7962.57, -120.008, 0, 0, 0, 0, 0, 0
3, 600.00000, 7962.73, -120.008, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7962.24, -120.01, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7962.23, -120.009, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7962.09, -120.01, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7961.88, -120.009, 0, 0, 0, 0, 0, 0
4, 0.00000, 7962.41, -120.009, 0, 0, 0, 0, 0, 0
4, 600.00000, 7962.69, -120.01, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7962.84, -120.011, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7962.31, -120.01, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7962.5, -120.01, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7962.68, -120.009, 0, 0, 0, 0, 0, 0
5, 0.00000, 7962.68, -120.009, 0, 0, 0, 0, 0, 0
5, 600.00000, 7961.81, -120.011, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7962.96, -120.01, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7962.84, -120.01, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7962.52, -120.01, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7962.69, -120.009, 0, 0, 0, 0, 0, 0
6, 0.00000, 7962.82, -120.01, 0, 0, 0, 0, 0, 0
