hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7959.58, -0.0200568, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7959.53, -0.0214309, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7959.97, -0.0222241, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7959.85, -0.0192275, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7959.79, -0.0187456, 0, 0, 0, 0, 0, 0
1, 0.00000, 7958.93, -0.01949, 0, 0, 0, 0, 0, 0
1, 600.00000, 7958.94, -0.0200382, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7959.58, -0.0202029, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7959.56, -0.0182091, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7959.84, -0.0210347, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7959.65, -0.0199175, 0, 0, 0, 0, 0, 0
2, 0.00000, 7959.56, -0.0196508, 0, 0, 0, 0, 0, 0
2, 600.00000, 7959.69, -0.0211051, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7959.4, -0.0210517, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7958.91, -0.0189537, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7959.56, -0.0195038, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7959.74, -0.0206099, 0, 0, 0, 0, 0, 0
3, 0.00000, 7959.72, -0.0196862, 0, 0, 0, 0, 0, 0
3, 600.00000, 7959.72, -0.0197743, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7959.58, -0.0213354, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7959.35, -0.0215288, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7959.3, -0.0199663, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7959.09, -0.0215141, 0, 0, 0, 0, 0, 0
4, 0.00000, 7959.95, -0.0221712, 0, 0, 0, 0, 0, 0
4, 600.00000, 7960.2, -0.0204928, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7960.15, -0.0200596, 0, 0, 0, 0, 0, 0
