0.31517,0.36036,0.45428
0.30536,0.35892,0.45566
0.31915,0.36011,0.4485
0.295,0.35925,0.45842
0.32453,0.34631,0.44377
0.32178,0.34852,0.43002
0.29671,0.3707,0.45209
0.29917,0.36636,0.465
0.30064,0.38172,0.4508
0.28138,0.34313,0.42733
0.32382,0.37073,0.45154
0.29562,0.34549,0.44554
0.31705,0.3528,0.43909
0.30016,0.32569,0.4389
0.29553,0.35164,0.43674
0.29791,0.32892,0.45722
0.30992,0.35813,0.47386
0.30731,0.3575,0.45854
0.26722,0.36972,0.4283
0.34836,0.36425,0.44277
0.2811,0.32461,0.45302
0.30304,0.35032,0.47959
0.27906,0.34508,0.4437
0.29155,0.32296,0.43001
0.30907,0.36072,0.42087
0.30144,0.33288,0.43333
0.28489,0.31319,0.41934
0.29556,0.3236,0.42347
0.27503,0.31691,0.41517
0.30503,0.34462,0.43023
0.25486,0.35481,0.41546
0.28405,0.35324,0.44448
0.28295,0.33644,0.44362
0.23964,0.31805,0.40641
0.29049,0.38434,0.44136
0.3061,0.3773,0.4331
0.2696,0.39977,0.42531
0.32849,0.43267,0.46938
0.41901,0.45506,0.48597
0.40791,0.45262,0.51177
0.41876,0.4885,0.49067
0.62918,0.6933,0.62847
0.86419,0.84596,0.77325
0.91205,0.83409,0.79786
0.9188,0.81081,0.80035
1.0028,0.88069,0.83082
1.113,0.92611,0.98239
1.3223,1.0791,1.2137
1.5605,1.3812,1.3886
1.5997,1.439,1.3162
1.7739,1.5832,1.4598
1.7346,1.5427,1.4299
1.8064,1.6089,1.5124
1.8506,1.617,1.5361
1.8662,1.6685,1.5418
1.9685,1.8112,1.6279
2.1755,1.8949,1.8233
2.1654,2.0249,1.9387
2.1178,2.0344,1.9115
2.1901,2.1131,2.0589
2.1851,2.1217,2.1319
2.2088,2.1406,2.2013
2.1732,2.1457,2.1217
2.2282,2.1925,2.1429
2.2564,2.1307,2.0238
2.2395,2.073,2.0157
2.2203,2.0849,1.9464
2.0794,1.9647,1.9006
2.1789,2.0727,1.9569
1.9921,1.908,1.8745
2.0355,1.957,1.8655
2.0224,1.9361,1.8383
1.9372,1.98,1.8274
2.0213,1.9471,1.7742
1.9555,1.8801,1.7639
2.0682,1.8585,1.6835
2.0785,1.8823,1.7607
2.1284,1.9655,1.7704
2.1066,2.0076,1.7645
2.1867,2.1919,1.8524
2.0797,2.1888,1.8862
2.2655,2.2274,1.995
2.1615,2.1753,1.9917
2.2342,2.2458,2.0118
2.255,2.2987,2.0948
2.2256,2.3025,2.1428
2.2375,2.4041,2.1861
2.2436,2.3315,2.1701
2.0795,2.2305,2.0852
2.1199,2.2619,2.0416
1.9629,2.1827,1.9281
1.9609,2.0729,1.8916
1.8114,2.0031,1.8026
1.674,1.7231,1.6569
1.6344,1.648,1.5828
1.6322,1.6816,1.5357
1.6541,1.6724,1.6087
1.6421,1.7469,1.5559
1.5389,1.3575,1.5193
1.4157,1.347,1.3859
1.2137,1.1953,1.2003
1.0863,1.0361,1.1103
0.84623,0.86613,0.95338
0.88149,0.80617,0.92174
0.76932,0.72464,0.89946
0.74431,0.67073,0.80958
0.65021,0.53539,0.71494
0.6378,0.49924,0.66826
0.56237,0.49173,0.57236
0.45458,0.42939,0.48848
0.46518,0.438,0.50868
0.37766,0.3718,0.45831
0.32555,0.34266,0.44498
0.27465,0.31197,0.38907
0.25833,0.31623,0.38684
0.2831,0.30133,0.38845
0.23866,0.30219,0.38679
0.24512,0.30989,0.368
0.22129,0.30791,0.36026
0.23048,0.29359,0.3576
0.2193,0.30071,0.35343
0.22109,0.29847,0.36331
0.22409,0.29367,0.36937
0.23971,0.28345,0.35884
0.21238,0.29978,0.35064
0.2322,0.29058,0.3575
0.21411,0.28022,0.33777
0.22346,0.27906,0.35283
0.22677,0.29519,0.36331
0.22907,0.28823,0.36517
0.20838,0.32917,0.36783
0.19555,0.31486,0.3708
0.20862,0.29938,0.37155
0.22242,0.27277,0.35484
0.22341,0.27987,0.34926
0.23026,0.2972,0.35634
0.22192,0.30689,0.36875
0.2297,0.30099,0.36529
