0.66298,0.58059,0.6972
0.60796,0.5062,0.68721
0.69536,0.60532,0.68551
0.58743,0.4927,0.6817
0.65403,0.54983,0.67173
0.60714,0.5011,0.67548
0.63254,0.53731,0.68177
0.62458,0.52771,0.69155
0.62086,0.53664,0.67781
0.58775,0.52018,0.68886
0.6478,0.5788,0.68458
0.56131,0.48593,0.66441
0.6528,0.58068,0.66674
0.56639,0.4882,0.67581
0.61544,0.53749,0.66037
0.62921,0.51826,0.66745
0.62699,0.52039,0.65745
0.59622,0.49519,0.66942
0.63357,0.52697,0.61634
0.56992,0.47139,0.66226
0.65291,0.55212,0.62028
0.5626,0.45261,0.66523
0.63323,0.53071,0.64053
0.59593,0.50436,0.63405
0.6171,0.51446,0.67066
0.6253,0.51946,0.65426
0.56811,0.45656,0.63101
0.5966,0.50561,0.62366
0.5923,0.54442,0.64568
0.60271,0.55283,0.65631
0.57755,0.51252,0.66792
0.6303,0.55844,0.63189
0.54007,0.44509,0.6363
0.59846,0.52995,0.64861
0.61163,0.52104,0.61065
0.561,0.49247,0.57967
0.65831,0.6017,0.57801
0.60669,0.63162,0.59181
0.65603,0.7352,0.61098
0.65223,0.68417,0.60879
0.69214,0.71244,0.61008
0.70704,0.73107,0.57761
0.85034,0.89336,0.62515
0.83147,0.88382,0.70385
0.91963,1.0254,0.80841
1.0048,1.3194,1.074
0.93873,1.2706,1.106
1.0058,1.36,1.125
1.0048,1.3055,1.1525
0.97649,1.2213,1.1192
1.1258,1.3369,1.1926
1.1995,1.3267,1.3202
1.2999,1.358,1.334
1.3007,1.5058,1.3603
1.37,1.5887,1.4403
1.4996,1.6776,1.6092
1.4455,1.5924,1.5496
1.4183,1.5033,1.4633
1.4583,1.6054,1.5322
1.3468,1.4745,1.4266
1.4243,1.5543,1.4323
1.3654,1.5653,1.3987
1.3904,1.5614,1.4529
1.2936,1.4683,1.3249
1.2839,1.4347,1.3409
1.1976,1.4149,1.2827
1.3049,1.5015,1.3399
1.3035,1.432,1.3725
1.2938,1.5353,1.3505
1.3066,1.4767,1.3833
1.3364,1.4842,1.3991
1.2847,1.5674,1.2761
1.1958,1.5192,1.2018
1.2642,1.5321,1.2164
1.1739,1.443,1.1825
1.2749,1.4336,1.2267
1.326,1.4399,1.2653
1.3232,1.4596,1.3395
1.4215,1.6854,1.4289
1.4499,1.7283,1.5319
1.5245,1.8362,1.5791
1.5946,1.9879,1.5672
1.544,1.8974,1.5125
1.8559,2.0891,1.7433
2.1026,2.2588,2.0547
2.0841,2.1982,2.0087
2.1326,2.2543,2.0224
2.0898,2.0021,2.0681
1.9982,2.0399,1.8632
1.978,1.8266,1.7751
1.8609,1.761,1.6484
1.9424,1.8955,1.8121
1.9191,1.8388,1.9082
1.8557,1.8019,1.8053
1.8798,1.7564,1.891
1.7341,1.6691,1.7222
1.5789,1.5604,1.7006
1.3958,1.3765,1.3401
1.2991,1.1732,1.172
1.2413,1.0635,1.1485
1.1806,1.0073,1.2088
1.2909,1.1285,1.2778
1.1544,0.9286,1.1036
1.1922,0.94425,1.0802
1.0823,0.85096,0.94908
0.95752,0.78357,0.87767
0.9632,0.81185,0.89363
0.78596,0.72545,0.73741
0.82713,0.749,0.74652
0.69918,0.59777,0.71522
0.78195,0.70249,0.69989
0.7736,0.67111,0.75596
0.74602,0.67857,0.65581
0.76398,0.65602,0.73393
0.76489,0.68066,0.70173
0.70433,0.6299,0.69114
0.84302,0.73556,0.78637
0.7198,0.68175,0.67393
0.72628,0.61876,0.74779
0.76617,0.67635,0.7
0.64531,0.50913,0.70737
0.67018,0.56839,0.7305
0.71913,0.5714,0.66407
0.63558,0.48407,0.62438
0.71631,0.50641,0.68676
0.61608,0.52506,0.5297
0.64812,0.50665,0.61211
0.5744,0.46026,0.56563
0.63606,0.54502,0.56087
0.64359,0.52882,0.60408
0.5885,0.44526,0.60538
0.64815,0.52713,0.57221
0.64448,0.52402,0.59286
0.65844,0.5167,0.62032
0.58374,0.44983,0.56452
0.60022,0.4594,0.54742
0.68951,0.54417,0.58036
0.61791,0.4475,0.60566
