hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.4, -0.0179449, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.41, -0.0180704, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.48, -0.0174913, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.43, -0.0177904, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.41, -0.0172075, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.33, -0.0175099, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.21, -0.0177313, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.34, -0.0179472, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.4, -0.017625, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.43, -0.017573, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.48, -0.0179075, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.46, -0.0173136, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.45, -0.0181183, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.42, -0.0184246, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.33, -0.017914, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.39, -0.0172526, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.5, -0.0173275, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.47, -0.0174229, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.5, -0.0173527, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.57, -0.0178275, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.51, -0.0182939, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.42, -0.0182253, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.45, -0.018113, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.58, -0.0179627, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.65, -0.0172099, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.55, -0.0178146, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.67, -0.0177523, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.61, -0.0177916, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.54, -0.0181483, 0, 0, 0, 0, 0, 0
5, 0.00000, 7965.59, -0.0176799, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.57, -0.0184871, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.58, -0.0174626, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7965.72, -0.0167825, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7965.73, -0.0172295, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7965.64, -0.0175037, 0, 0, 0, 0, 0, 0
6, 0.00000, 7965.6, -0.0176463, 0, 0, 0, 0, 0, 0
6, 600.00000, 7965.52, -0.0182565, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7965.47, -0.0174629, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7965.36, -0.0169949, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7965.41, -0.0162677, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7965.45, -0.0169007, 0, 0, 0, 0, 0, 0
7, 0.00000, 7965.41, -0.017358, 0, 0, 0, 0, 0, 0
7, 600.00000, 7965.29, -0.018495, 0, 0, 0, 0, 0, 0
