hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.45, -120.016, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.47, -120.016, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.55, -120.016, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.55, -120.016, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.56, -120.016, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.55, -120.016, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.49, -120.016, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.53, -120.016, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.62, -120.016, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.61, -120.017, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.59, -120.017, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.62, -120.015, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.45, -120.016, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.36, -120.016, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.41, -120.016, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.55, -120.015, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.56, -120.016, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.53, -120.016, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.56, -120.015, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.56, -120.016, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.53, -120.016, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.51, -120.016, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.46, -120.016, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.48, -120.017, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.58, -120.015, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.57, -120.016, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.49, -120.016, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.49, -120.016, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.51, -120.016, 0, 0, 0, 0, 0, 0
5, 0.00000, 7965.58, -120.016, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.44, -120.017, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.61, -120.016, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7965.76, -120.016, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7965.68, -120.016, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7965.68, -120.016, 0, 0, 0, 0, 0, 0
6, 0.00000, 7965.68, -120.016, 0, 0, 0, 0, 0, 0
6, 600.00000, 7965.65, -120.016, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7965.64, -120.015, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7965.59, -120.014, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7965.63, -120.014, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7965.63, -120.014, 0, 0, 0, 0, 0, 0
7, 0.00000, 7965.57, -120.015, 0, 0, 0, 0, 0, 0
7, 600.00000, 7965.43, -120.014, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7966.14, -120.002, 0, 0, 1.05502, 55.5261, 1.05502, -124.474
7, 1800.00000, 7962.58, -120.04, 0, 0, 2.76835, -124.512, 2.76835, 55.4884
7, 2400.00000, 7961.96, -120.046, 0, 0, 2.94919, -124.518, 2.94919, 55.4821
7, 3000.00000, 7961.54, -120.05, 0, 0, 2.96144, -124.522, 2.96144, 55.4783
8, 0.00000, 7961.3, -120.05, 0, 0, 2.74022, -124.521, 2.74022, 55.4787
8, 600.00000, 7960.59, -120.054, 0, 0, 2.93377, -124.526, 2.93377, 55.4741
8, 1200.00000, 7960.1, -120.056, 0, 0, 2.8161, -124.528, 2.8161, 55.4721
8, 1800.00000, 7959.8, -120.057, 0, 0, 2.58204, -124.529, 2.58204, 55.4712
8, 2400.00000, 7958.82, -120.064, 0, 0, 2.48974, -124.535, 2.48974, 55.465
