hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
9, 1200.00000, 7960.48, -0.0967476, 7961.82, -120.079, 7963.54, 119.904, 34.0552, -18.0218, 29.4334, -141.849, 30.1703, 107.834
9, 1800.00000, 7960.34, -0.103685, 7961.55, -120.083, 7963.53, 119.899, 34.3802, -17.143, 29.8198, -140.986, 30.487, 108.521
9, 2400.00000, 7960.32, -0.108063, 7961.34, -120.088, 7963.28, 119.895, 34.8368, -16.4821, 31.2536, -139.794, 31.5382, 107.602
9, 3000.00000, 7959.99, -0.113833, 7960.92, -120.094, 7962.78, 119.89, 35.3811, -16.4363, 32.4714, -139.198, 32.603, 106.677
10, 0.00000, 7959.72, -0.117376, 7960.73, -120.098, 7962.67, 119.886, 36.632, -15.2207, 34.0882, -138.92, 33.4428, 106.776
10, 600.00000, 7959.49, -0.12057, 7960.67, -120.099, 7962.53, 119.883, 37.324, -14.8306, 33.9296, -139.568, 33.185, 108.001
10, 1200.00000, 7959.5, -0.121184, 7960.53, -120.103, 7962.33, 119.882, 37.7195, -15.4341, 35.07, -138.54, 34.754, 106.858
10, 1800.00000, 7959.52, -0.122755, 7960.61, -120.103, 7962.41, 119.88, 36.797, -14.494, 34.4391, -138.364, 33.5819, 107.124
10, 2400.00000, 7959.68, -0.122797, 7960.63, -120.102, 7962.59, 119.882, 38.0873, -13.6796, 36.2349, -138.354, 34.5473, 106.706
10, 3000.00000, 7959.89, -0.122046, 7960.61, -120.103, 7962.72, 119.883, 38.8402, -13.3126, 35.797, -139.421, 33.9332, 108.22
11, 0.00000, 7960.75, -0.107546, 7961.29, -120.088, 7963.43, 119.899, 40.2382, -13.5217, 37.4245, -138.868, 35.7427, 107.817
11, 600.00000, 7960.59, -0.107634, 7961.3, -120.087, 7963.44, 119.898, 42.1655, -13.7687, 37.7403, -139.392, 36.7246, 109.574
11, 1200.00000, 7960.34, -0.107195, 7961.77, -120.08, 7963.43, 119.896, 43.137, -12.7301, 35.3029, -141.625, 37.1256, 109.358
11, 1800.00000, 7959.61, -0.125958, 7960.36, -120.107, 7962.38, 119.879, 52.1789, -11.373, 47.9187, -137.071, 45.7069, 110.878
11, 2400.00000, 7959.66, -0.124938, 7960.28, -120.106, 7962.44, 119.881, 53.6248, -12.2889, 48.9869, -137.102, 47.1307, 111.257
11, 3000.00000, 7959.47, -0.12672, 7960.1, -120.109, 7962.17, 119.879, 52.6212, -11.9574, 49.3682, -136.454, 46.9991, 110.271
12, 0.00000, 7959.39, -0.126289, 7960.12, -120.108, 7961.95, 119.878, 52.0519, -12.7208, 47.8273, -136.064, 47.4944, 110.295
12, 600.00000, 7959.45, -0.124158, 7960.04, -120.108, 7961.87, 119.88, 50.9125, -12.0564, 46.9222, -136.761, 45.0631, 110.969
12, 1200.00000, 7959.74, -0.122768, 7960.18, -120.106, 7962.07, 119.883, 50.4833, -11.7332, 46.6541, -136.484, 44.9398, 110.716
12, 1800.00000, 7959.99, -0.120967, 7960.43, -120.101, 7962.49, 119.886, 50.5394, -11.8915, 44.7155, -137.492, 44.1777, 111.513
12, 2400.00000, 7959.6, -0.123832, 7960.18, -120.105, 7961.99, 119.882, 51.6058, -11.1153, 47.6717, -136.862, 45.8703, 109.491
12, 3000.00000, 7959.42, -0.123637, 7960.23, -120.104, 7961.98, 119.881, 51.5398, -11.0779, 45.4525, -137.613, 44.457, 111.907
13, 0.00000, 7959.64, -0.121175, 7960.36, -120.103, 7962.1, 119.883, 50.6484, -11.1997, 43.936, -138.811, 42.4286, 112.726
13, 600.00000, 7959.77, -0.120029, 7960.5, -120.1, 7962.6, 119.886, 50.6965, -11.2671, 43.2996, -138.922, 42.0702, 113.973
13, 1200.00000, 7959.68, -0.120383, 7960.47, -120.1, 7962.86, 119.885, 51.2095, -11.5943, 45.7917, -137.832, 43.4206, 113.074
13, 1800.00000, 7959.69, -0.121731, 7960.39, -120.102, 7962.59, 119.884, 50.4604, -11.4299, 44.7564, -137.592, 43.0373, 113.11
13, 2400.00000, 7959.77, -0.120855, 7960.51, -120.102, 7962.53, 119.884, 50.3201, -11.7333, 44.43, -137.641, 43.2034, 112.836
13, 3000.00000, 7959.98, -0.118256, 7960.8, -120.1, 7962.58, 119.886, 50.0338, -10.5523, 44.3858, -137.866, 42.2989, 112.575
14, 0.00000, 7960.15, -0.113819, 7961.08, -120.099, 7962.62, 119.888, 48.6979, -11.8898, 43.9092, -136.128, 43.045, 112.604
14, 600.00000, 7960.12, -0.110399, 7961.69, -120.095, 7962.6, 119.887, 46.8278, -11.6921, 40.8457, -135.723, 41.8382, 112.759
14, 1200.00000, 7960.54, -0.103478, 7962.15, -120.092, 7962.91, 119.892, 47.1328, -11.6221, 41.335, -136.847, 40.7032, 113.84
14, 1800.00000, 7960.88, -0.0993422, 7962.47, -120.087, 7963, 119.897, 47.7745, -10.0122, 41.7745, -137.678, 40.2091, 113.246
14, 2400.00000, 7960.73, -0.101867, 7962.21, -120.089, 7962.93, 119.895, 47.819, -10.4325, 42.2652, -137.435, 40.7089, 112.469
14, 3000.00000, 7960.52, -0.101722, 7962.09, -120.09, 7962.94, 119.895, 49.0711, -11.065, 43.6288, -138.144, 41.2098, 113.1
15, 0.00000, 7961.06, -0.0860276, 7962.71, -120.071, 7963.69, 119.911, 38.2677, -13.368, 32.2664, -143.258, 30.3636, 112.003
15, 600.00000, 7960.91, -0.0866438, 7962.64, -120.071, 7963.68, 119.91, 37.8354, -13.468, 31.2331, -143.455, 29.8061, 113.12
15, 1200.00000, 7961.09, -0.0858839, 7962.79, -120.065, 7963.9, 119.913, 38.9778, -12.5649, 34.6164, -141.391, 32.0294, 110.078
15, 1800.00000, 7960.34, -0.101581, 7961.45, -120.085, 7962.89, 119.9, 38.2446, -12.4025, 32.9257, -143.107, 30.0748, 111.497
15, 2400.00000, 7960.54, -0.09995, 7961.74, -120.086, 7962.92, 119.899, 36.3332, -12.7827, 31.2588, -141.115, 29.8088, 111.866
15, 3000.00000, 7960.44, -0.0983201, 7962.1, -120.085, 7963.06, 119.898, 35.1943, -14.7551, 29.1086, -141.46, 29.3508, 112.573
16, 0.00000, 7960.43, -0.0984111, 7962.11, -120.083, 7963.13, 119.899, 32.9877, -14.6142, 27.9685, -140.836, 27.9323, 111.499
16, 600.00000, 7960.65, -0.0945238, 7962.37, -120.08, 7963.39, 119.902, 31.1348, -15.562, 25.3888, -142.858, 25.6156, 112.388
16, 1200.00000, 7960.92, -0.0890992, 7962.78, -120.076, 7963.49, 119.906, 31.3556, -15.0905, 26.5687, -142.698, 25.9313, 110.642
16, 1800.00000, 7961.63, -0.0835956, 7963.07, -120.072, 7963.65, 119.913, 29.8873, -13.6841, 25.6775, -143.518, 23.865, 110.594
16, 2400.00000, 7961.91, -0.0793319, 7963.28, -120.069, 7963.7, 119.917, 30.0016, -15.644, 24.9279, -145.106, 23.8951, 110.697
16, 3000.00000, 7962.14, -0.0756075, 7963.51, -120.068, 7963.67, 119.92, 29.2376, -14.4662, 24.4296, -146.571, 22.2251, 110.887
17, 0.00000, 7962.28, -0.0729684, 7963.59, -120.063, 7964.05, 119.924, 28.0976, -16.0721, 22.4906, -148.07, 21.2076, 111.908
17, 600.00000, 7962.1, -0.0703804, 7963.71, -120.06, 7964.18, 119.925, 27.6178, -16.9597, 21.7093, -148.844, 20.8226, 112.118
17, 1200.00000, 7962.56, -0.0650556, 7963.95, -120.057, 7964.37, 119.93, 26.5299, -15.6219, 20.3343, -150.961, 18.7084, 114.55
17, 1800.00000, 7963.02, -0.0615259, 7964.29, -120.052, 7964.94, 119.935, 25.4662, -15.7477, 19.0613, -150, 18.2892, 115.954
17, 2400.00000, 7963.26, -0.0604927, 7964.15, -120.049, 7965.16, 119.94, 23.6224, -14.4321, 18.6124, -150.92, 16.3341, 113.879
17, 3000.00000, 7963.54, -0.0582971, 7964.24, -120.047, 7965.28, 119.943, 23.0517, -14.6414, 18.0305, -151.614, 15.7763, 114.1
18, 0.00000, 7963.72, -0.0552755, 7964.33, -120.046, 7965.22, 119.945, 22.1219, -13.8273, 17.6607, -151.903, 14.8322, 113.451
18, 600.00000, 7964.13, -0.0522567, 7964.67, -120.043, 7965.42, 119.949, 21.2256, -13.9657, 17.0825, -150.065, 14.8291, 113.007
18, 1200.00000, 7964.7, -0.0473903, 7964.87, -120.041, 7965.61, 119.955, 19.5142, -13.3127, 16.0705, -151.101, 13.2132, 111.869
18, 1800.00000, 7964.79, -0.0460369, 7965.07, -120.04, 7965.62, 119.955, 18.8164, -14.3612, 15.8149, -149.202, 13.5858, 109.993
18, 2400.00000, 7964.93, -0.0439434, 7965.15, -120.039, 7965.51, 119.957, 17.5101, -13.8165, 14.7331, -148.607, 12.6586, 110.477
18, 3000.00000, 7965.18, -0.0405249, 7965.3, -120.039, 7965.56, 119.96, 15.2162, -17.5006, 12.7862, -145.348, 12.5038, 108.633
19, 0.00000, 7966.02, -0.0242907, 7966.18, -120.023, 7966.31, 119.976, 13.1738, -17.0583, 11.3408, -150.027, 9.92726, 106.211
19, 600.00000, 7966.05, -0.0235052, 7966.22, -120.02, 7966.54, 119.977, 14.4108, -15.8026, 12.0544, -150.413, 10.4425, 108.914
19, 1200.00000, 7965.96, -0.022334, 7966.27, -120.019, 7966.52, 119.977, 13.5513, -17.8272, 11.4444, -150.415, 10.2356, 106.748
19, 1800.00000, 7965.93, -0.0222496, 7966.24, -120.019, 7966.5, 119.978, 14.2316, -17.9495, 11.6996, -150.335, 10.7233, 108.339
19, 2400.00000, 7965.89, -0.0224628, 7966.24, -120.019, 7966.55, 119.977, 14.2644, -18.2393, 11.5765, -152.137, 10.4187, 108.55
19, 3000.00000, 7965.87, -0.0227612, 7966.15, -120.019, 7966.51, 119.978, 14.1443, -16.5397, 12.1313, -152.452, 10.0392, 106.221
20, 0.00000, 7965.8, -0.0230492, 7966.1, -120.019, 7966.48, 119.977, 14.9162, -19.1645, 12.2465, -151.052, 11.3404, 107.311
20, 600.00000, 7965.79, -0.0226446, 7966.13, -120.019, 7966.42, 119.977, 13.8107, -18.5943, 11.6572, -153.052, 10.058, 105.569
20, 1200.00000, 7965.81, -0.0227647, 7966.07, -120.018, 7966.48, 119.978, 14.9345, -17.5895, 12.5696, -153.285, 10.6025, 106.491
20, 1800.00000, 7965.82, -0.0221687, 7966.1, -120.017, 7966.53, 119.978, 13.4546, -18.1229, 11.2981, -153.902, 9.53124, 106.095
20, 2400.00000, 7965.85, -0.0218103, 7966.18, -120.017, 7966.61, 119.979, 14.3741, -19.3483, 11.6477, -153.288, 10.4875, 107.53
20, 3000.00000, 7965.86, -0.0214394, 7966.18, -120.017, 7966.58, 119.979, 13.5823, -19.4666, 11.2629, -154.693, 9.70505, 105.694
21, 0.00000, 7965.93, -0.0215137, 7966.2, -120.017, 7966.62, 119.979, 13.6905, -17.1793, 11.5245, -153.866, 9.52344, 106.688
21, 600.00000, 7965.99, -0.0213165, 7966.22, -120.017, 7966.68, 119.98, 14.0321, -18.4488, 11.6068, -155.532, 9.64983, 106.544
21, 1200.00000, 7966.04, -0.0206009, 7966.27, -120.017, 7966.59, 119.98, 12.9229, -19.0504, 11.26, -153.116, 9.56236, 103.137
21, 1800.00000, 7966.03, -0.020534, 7966.26, -120.018, 7966.49, 119.98, 13.1906, -19.2663, 11.8916, -149.919, 10.5396, 101.844
21, 2400.00000, 7966.01, -0.0207415, 7966.26, -120.017, 7966.58, 119.98, 13.1935, -18.2159, 11.0156, -155.121, 9.12188, 106.169
21, 3000.00000, 7966.03, -0.0204945, 7966.27, -120.017, 7966.61, 119.98, 13.3824, -19.6062, 11.3156, -152.636, 10.026, 104.784
22, 0.00000, 7965.99, -0.0205028, 7966.27, -120.017, 7966.57, 119.98, 12.6892, -20.6068, 10.8365, -153.366, 9.58042, 103.226
22, 600.00000, 7966.02, -0.0209535, 7966.25, -120.017, 7966.59, 119.98, 13.805, -17.8527, 11.8321, -151.92, 10.1697, 105.409
22, 1200.00000, 7966.05, -0.0204059, 7966.28, -120.016, 7966.65, 119.98, 12.5513, -19.1587, 10.7717, -154.262, 9.05916, 103.758
22, 1800.00000, 7966.02, -0.02064, 7966.24, -120.017, 7966.61, 119.98, 13.1913, -18.9193, 11.2852, -152.597, 9.78788, 104.562
22, 2400.00000, 7965.94, -0.0216548, 7966.12, -120.018, 7966.52, 119.979, 13.5606, -18.1787, 12.0403, -151.503, 10.24, 103
22, 3000.00000, 7965.95, -0.0205655, 7966.25, -120.017, 7966.55, 119.979, 12.6488, -21.4388, 10.2745, -154.649, 9.36195, 105.423
23, 0.00000, 7966.02, -0.0204354, 7966.26, -120.016, 7966.63, 119.98, 12.8994, -19.2029, 11.0322, -152.89, 9.56888, 104.295
23, 600.00000, 7965.95, -0.0204983, 7966.23, -120.017, 7966.54, 119.98, 12.8442, -20.7009, 10.8381, -152.998, 9.7532, 104
23, 1200.00000, 7965.87, -0.0207693, 7966.23, -120.017, 7966.45, 119.979, 14.0261, -20.0608, 11.6076, -151.089, 10.8526, 106.132
23, 1800.00000, 7965.85, -0.0210102, 7966.25, -120.017, 7966.5, 119.978, 12.7207, -20.8975, 10.7288, -153.899, 9.52963, 103.66
23, 2400.00000, 7965.91, -0.0209341, 7966.21, -120.017, 7966.56, 119.979, 13.5333, -19.3868, 11.3581, -154.365, 9.74213, 105.035
23, 3000.00000, 7966.01, -0.0205806, 7966.27, -120.017, 7966.56, 119.98, 12.8163, -19.1566, 11.5365, -151.617, 9.88801, 101.422
24, 0.00000, 7966.04, -0.0182166, 7966.46, -120.015, 7966.62, 119.981, 11.5163, -27.0541, 8.5197, -155.995, 9.05124, 105.867
