hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.36, -0.0175361, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.35, -0.0178511, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.42, -0.0171413, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.33, -0.0173606, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.35, -0.0168937, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.29, -0.0175382, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.18, -0.0173168, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.39, -0.0177398, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.37, -0.0173495, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.32, -0.0172406, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.39, -0.0176092, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.43, -0.0173313, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.36, -0.0178927, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.39, -0.0182522, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.27, -0.0179723, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.39, -0.0174361, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.52, -0.0173787, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.34, -0.0171979, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.43, -0.0169611, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.58, -0.0178336, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.44, -0.0181079, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.32, -0.0185548, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.49, -0.0179473, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.58, -0.0177677, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.59, -0.0172851, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.48, -0.0174448, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.65, -0.01781, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.58, -0.0178583, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.45, -0.0178447, 0, 0, 0, 0, 0, 0
