hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.02, 119.978, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.01, 119.979, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.02, 119.979, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.95, 119.978, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966, 119.979, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.01, 119.978, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.82, 119.978, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.11, 119.979, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.1, 119.978, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.93, 119.978, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.05, 119.978, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.2, 119.979, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.06, 119.979, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.05, 119.979, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.97, 119.979, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.22, 119.98, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.26, 119.98, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966, 119.979, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.13, 119.98, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.29, 119.98, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.18, 119.979, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.14, 119.978, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.11, 119.98, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.23, 119.98, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.27, 119.98, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.14, 119.979, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.31, 119.98, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.29, 119.98, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.2, 119.979, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.23, 119.979, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.12, 119.98, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.23, 119.98, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.32, 119.98, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.17, 119.98, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.32, 119.98, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.34, 119.98, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.13, 119.978, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966.24, 119.979, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7966.25, 119.979, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.19, 119.979, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.31, 119.979, 0, 0, 0, 0, 0, 0
7, 0.00000, 7966.25, 119.979, 0, 0, 0, 0, 0, 0
7, 600.00000, 7966.33, 119.978, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7965.97, 119.975, 0, 0, 0.0784136, -150.025, 0.0784136, 29.9749
7, 1800.00000, 7964.61, 119.955, 0, 0, 2.70781, 115.724, 2.70781, -64.2759
7, 2400.00000, 7964.15, 119.949, 0, 0, 2.7081, 115.429, 2.7081, -64.5715
7, 3000.00000, 7963.57, 119.942, 0, 0, 2.72328, 115.449, 2.72328, -64.5513
8, 0.00000, 7962.69, 119.937, 0, 0, 2.71647, 115.807, 2.71647, -64.1929
8, 600.00000, 7962.65, 119.933, 0, 0, 2.7337, 115.5, 2.7337, -64.5003
8, 1200.00000, 7962.41, 119.926, 0, 0, 2.71667, 115.611, 2.71667, -64.3889
8, 1800.00000, 7962.08, 119.922, 0, 0, 2.71542, 115.523, 2.71542, -64.4772
8, 2400.00000, 7961.24, 119.915, 0, 0, 2.67812, 115.1, 2.67812, -64.8998
8, 3000.00000, 7960.46, 119.907, 0, 0, 2.68829, 115.551, 2.68829, -64.4491
9, 0.00000, 7960.2, 119.901, 0, 0, 2.68717, 115.189, 2.68717, -64.811
9, 600.00000, 7959.77, 119.891, 0, 0, 2.69315, 115.566, 2.69315, -64.4344
9, 1200.00000, 7959.61, 119.882, 0, 0, 2.705, 115.286, 2.705, -64.7142
9, 1800.00000, 7959.29, 119.875, 0, 0, 2.70387, 115.444, 2.70387, -64.5564
9, 2400.00000, 7959.13, 119.871, 0, 0, 2.69827, 115.514, 2.69827, -64.4857
9, 3000.00000, 7958.06, 119.865, 0, 0, 2.68299, 115.34, 2.68299, -64.6605
10, 0.00000, 7958.19, 119.861, 0, 0, 2.69225, 115.351, 2.69225, -64.6489
10, 600.00000, 7957.67, 119.857, 0, 0, 2.68981, 114.969, 2.68981, -65.0309
10, 1200.00000, 7957.69, 119.856, 0, 0, 2.71014, 115.481, 2.71014, -64.5191
10, 1800.00000, 7957.44, 119.854, 0, 0, 2.72164, 115.539, 2.72164, -64.461
10, 2400.00000, 7957.63, 119.855, 0, 0, 2.70716, 114.916, 2.70716, -65.0839
10, 3000.00000, 7957.88, 119.856, 0, 0, 2.72265, 115.459, 2.72265, -64.5408
11, 0.00000, 7959.77, 119.877, 0, 0, 0, 0, 0, 0
11, 600.00000, 7959.82, 119.877, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7959.01, 119.872, 0, 0, 0, 0, 0, 0
11, 1800.00000, 7957.52, 119.852, 0, 0, 0, 0, 0, 0
11, 2400.00000, 7958.13, 119.856, 0, 0, 0, 0, 0, 0
11, 3000.00000, 7957.7, 119.853, 0, 0, 0, 0, 0, 0
12, 0.00000, 7957.37, 119.852, 0, 0, 0, 0, 0, 0
12, 600.00000, 7957.18, 119.855, 0, 0, 0, 0, 0, 0
12, 1200.00000, 7957.41, 119.857, 0, 0, 0, 0, 0, 0
12, 1800.00000, 7958.19, 119.861, 0, 0, 0, 0, 0, 0
12, 2400.00000, 7956.95, 119.855, 0, 0, 0, 0, 0, 0
12, 3000.00000, 7956.8, 119.854, 0, 0, 0, 0, 0, 0
13, 0.00000, 7957.17, 119.857, 0, 0, 0, 0, 0, 0
13, 600.00000, 7958.41, 119.861, 0, 0, 0, 0, 0, 0
13, 1200.00000, 7958.99, 119.862, 0, 0, 0, 0, 0, 0
13, 1800.00000, 7958.23, 119.86, 0, 0, 0, 0, 0, 0
13, 2400.00000, 7958.33, 119.86, 0, 0, 0, 0, 0, 0
13, 3000.00000, 7958.4, 119.861, 0, 0, 0, 0, 0, 0
14, 0.00000, 7959.06, 119.866, 0, 0, 0, 0, 0, 0
14, 600.00000, 7958.47, 119.864, 0, 0, 0, 0, 0, 0
14, 1200.00000, 7959.2, 119.871, 0, 0, 0, 0, 0, 0
14, 1800.00000, 7959.33, 119.876, 0, 0, 0, 0, 0, 0
14, 2400.00000, 7958.94, 119.874, 0, 0, 0, 0, 0, 0
14, 3000.00000, 7958.99, 119.872, 0, 0, 0, 0, 0, 0
15, 0.00000, 7960.51, 119.893, 0, 0, 0, 0, 0, 0
15, 600.00000, 7960.37, 119.891, 0, 0, 0, 0, 0, 0
15, 1200.00000, 7961.01, 119.894, 0, 0, 0, 0, 0, 0
15, 1800.00000, 7959.31, 119.881, 0, 0, 0, 0, 0, 0
15, 2400.00000, 7959.41, 119.88, 0, 0, 0, 0, 0, 0
15, 3000.00000, 7959.39, 119.877, 0, 0, 0, 0, 0, 0
16, 0.00000, 7959.44, 119.877, 0, 0, 0, 0, 0, 0
16, 600.00000, 7959.72, 119.881, 0, 0, 0, 0, 0, 0
16, 1200.00000, 7959.88, 119.885, 0, 0, 0, 0, 0, 0
16, 1800.00000, 7960.89, 119.896, 0, 0, 0, 0, 0, 0
16, 2400.00000, 7961.14, 119.901, 0, 0, 0, 0, 0, 0
16, 3000.00000, 7960.74, 119.904, 0, 0, 0, 0, 0, 0
17, 0.00000, 7961.43, 119.908, 0, 0, 0, 0, 0, 0
17, 600.00000, 7961.65, 119.91, 0, 0, 0, 0, 0, 0
17, 1200.00000, 7962.09, 119.918, 0, 0, 0, 0, 0, 0
17, 1800.00000, 7963.07, 119.923, 0, 0, 0, 0, 0, 0
17, 2400.00000, 7963.21, 119.927, 0, 0, 0, 0, 0, 0
17, 3000.00000, 7963.51, 119.931, 0, 0, 0, 0, 0, 0
18, 0.00000, 7963.34, 119.935, 0, 0, 0, 0, 0, 0
18, 600.00000, 7963.59, 119.939, 0, 0, 0, 0, 0, 0
18, 1200.00000, 7964.08, 119.946, 0, 0, 0, 0, 0, 0
18, 1800.00000, 7964.01, 119.946, 0, 0, 0, 0, 0, 0
18, 2400.00000, 7963.86, 119.949, 0, 0, 0, 0, 0, 0
18, 3000.00000, 7964.17, 119.953, 0, 0, 0, 0, 0, 0
19, 0.00000, 7965.5, 119.972, 0, 0, 0, 0, 0, 0
19, 600.00000, 7965.87, 119.974, 0, 0, 0, 0, 0, 0
19, 1200.00000, 7965.74, 119.974, 0, 0, 0, 0, 0, 0
19, 1800.00000, 7965.79, 119.974, 0, 0, 0, 0, 0, 0
19, 2400.00000, 7965.84, 119.974, 0, 0, 0, 0, 0, 0
19, 3000.00000, 7965.79, 119.974, 0, 0, 0, 0, 0, 0
20, 0.00000, 7965.77, 119.974, 0, 0, 0, 0, 0, 0
20, 600.00000, 7965.56, 119.974, 0, 0, 0, 0, 0, 0
20, 1200.00000, 7965.68, 119.974, 0, 0, 0, 0, 0, 0
20, 1800.00000, 7965.74, 119.975, 0, 0, 0, 0, 0, 0
20, 2400.00000, 7965.92, 119.976, 0, 0, 0, 0, 0, 0
20, 3000.00000, 7965.81, 119.975, 0, 0, 0, 0, 0, 0
21, 0.00000, 7965.85, 119.976, 0, 0, 0, 0, 0, 0
21, 600.00000, 7966.01, 119.976, 0, 0, 0, 0, 0, 0
21, 1200.00000, 7965.89, 119.977, 0, 0, 0, 0, 0, 0
21, 1800.00000, 7965.82, 119.976, 0, 0, 0, 0, 0, 0
21, 2400.00000, 7965.82, 119.976, 0, 0, 0, 0, 0, 0
21, 3000.00000, 7965.95, 119.977, 0, 0, 0, 0, 0, 0
22, 0.00000, 7965.84, 119.976, 0, 0, 0, 0, 0, 0
22, 600.00000, 7965.9, 119.977, 0, 0, 0, 0, 0, 0
22, 1200.00000, 7965.98, 119.977, 0, 0, 0, 0, 0, 0
22, 1800.00000, 7965.93, 119.977, 0, 0, 0, 0, 0, 0
22, 2400.00000, 7965.73, 119.976, 0, 0, 0, 0, 0, 0
22, 3000.00000, 7965.76, 119.976, 0, 0, 0, 0, 0, 0
23, 0.00000, 7965.99, 119.977, 0, 0, 0, 0, 0, 0
23, 600.00000, 7965.87, 119.977, 0, 0, 0, 0, 0, 0
23, 1200.00000, 7965.67, 119.976, 0, 0, 0, 0, 0, 0
23, 1800.00000, 7965.66, 119.975, 0, 0, 0, 0, 0, 0
23, 2400.00000, 7965.82, 119.976, 0, 0, 0, 0, 0, 0
23, 3000.00000, 7965.87, 119.976, 0, 0, 0, 0, 0, 0
24, 0.00000, 7965.82, 119.978, 0, 0, 0, 0, 0, 0
