hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.12, 119.981, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.11, 119.981, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.16, 119.981, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7966.08, 119.981, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966.08, 119.981, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.06, 119.981, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.96, 119.98, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.11, 119.981, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.14, 119.981, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7966.09, 119.981, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.16, 119.981, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.23, 119.981, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.18, 119.981, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.1, 119.981, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7966.05, 119.981, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.19, 119.982, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.26, 119.982, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966.12, 119.981, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.21, 119.982, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.27, 119.982, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.22, 119.981, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.21, 119.981, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.11, 119.982, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.2, 119.982, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.29, 119.982, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.24, 119.981, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.28, 119.983, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.27, 119.982, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.28, 119.982, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.32, 119.982, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.19, 119.982, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.22, 119.982, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.38, 119.982, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.26, 119.982, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.32, 119.982, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.36, 119.982, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.25, 119.981, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966.24, 119.981, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7966.19, 119.981, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.18, 119.981, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.2, 119.981, 0, 0, 0, 0, 0, 0
7, 0.00000, 7966.14, 119.981, 0, 0, 0, 0, 0, 0
7, 600.00000, 7966.22, 119.98, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7965.83, 119.976, 0, 0, 0.0784069, -150.024, 0.0784069, 29.9762
7, 1800.00000, 7964.72, 119.957, 0, 0, 2.70799, 115.726, 2.70799, -64.2745
7, 2400.00000, 7964.44, 119.952, 0, 0, 2.70858, 115.432, 2.70858, -64.5684
7, 3000.00000, 7964.07, 119.946, 0, 0, 2.7241, 115.453, 2.7241, -64.5474
8, 0.00000, 7963.54, 119.941, 0, 0, 2.71787, 115.811, 2.71787, -64.1891
8, 600.00000, 7963.42, 119.936, 0, 0, 2.73499, 115.503, 2.73499, -64.4965
8, 1200.00000, 7963.05, 119.93, 0, 0, 2.71773, 115.615, 2.71773, -64.3849
8, 1800.00000, 7962.61, 119.926, 0, 0, 2.71628, 115.527, 2.71628, -64.4728
8, 2400.00000, 7961.89, 119.92, 0, 0, 2.67918, 115.105, 2.67918, -64.8946
8, 3000.00000, 7961.13, 119.913, 0, 0, 2.68938, 115.557, 2.68938, -64.4428
9, 0.00000, 7960.87, 119.908, 0, 0, 2.68826, 115.196, 2.68826, -64.8044
9, 600.00000, 7960.71, 119.9, 0, 0, 2.69467, 115.574, 2.69467, -64.4257
9, 1200.00000, 7960.7, 119.892, 0, 0, 2.70679, 115.296, 2.70679, -64.704
9, 1800.00000, 7960.54, 119.886, 0, 0, 2.7059, 115.455, 2.7059, -64.5451
9, 2400.00000, 7960.11, 119.882, 0, 0, 2.69988, 115.525, 2.69988, -64.4752
9, 3000.00000, 7959.34, 119.875, 0, 0, 2.68508, 115.35, 2.68508, -64.6498
10, 0.00000, 7959.17, 119.871, 0, 0, 2.69384, 115.361, 2.69384, -64.639
10, 600.00000, 7958.77, 119.867, 0, 0, 2.6916, 114.979, 2.6916, -65.0211
10, 1200.00000, 7958.65, 119.866, 0, 0, 2.71172, 115.491, 2.71172, -64.5095
10, 1800.00000, 7958.44, 119.864, 0, 0, 2.72329, 115.549, 2.72329, -64.451
10, 2400.00000, 7958.75, 119.865, 0, 0, 2.70899, 114.926, 2.70899, -65.074
10, 3000.00000, 7959.09, 119.868, 0, 0, 2.72465, 115.471, 2.72465, -64.5292
11, 0.00000, 7960.35, 119.886, 0, 0, 0, 0, 0, 0
11, 600.00000, 7960.38, 119.885, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7960.12, 119.882, 0, 0, 0.0781367, -150.118, 0.0781367, 29.8817
