hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7964.89, -0.0189817, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7964.94, -0.0188832, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7964.98, -0.0182694, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7964.9, -0.0181787, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7964.94, -0.0181044, 0, 0, 0, 0, 0, 0
1, 0.00000, 7964.86, -0.0181576, 0, 0, 0, 0, 0, 0
1, 600.00000, 7964.74, -0.018378, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7964.93, -0.0187638, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7964.95, -0.0184754, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7964.99, -0.0185665, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.03, -0.0187271, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.02, -0.018153, 0, 0, 0, 0, 0, 0
2, 600.00000, 7964.93, -0.0192868, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7964.93, -0.0192099, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7964.87, -0.0185565, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7964.95, -0.0182584, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.06, -0.0181578, 0, 0, 0, 0, 0, 0
3, 0.00000, 7964.99, -0.0179709, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.04, -0.0183159, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.16, -0.0190915, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.1, -0.0193207, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7964.96, -0.0194244, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.08, -0.0191604, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.16, -0.0190905, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.13, -0.0179678, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.08, -0.0189696, 0, 0, 0, 0, 0, 0
