hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7966.1, 119.98, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7966.09, 119.98, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7966.11, 119.98, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7966.04, 119.98, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7966.09, 119.98, 0, 0, 0, 0, 0, 0
1, 0.00000, 7966.09, 119.979, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.88, 119.979, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7966.22, 119.98, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7966.22, 119.98, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.99, 119.979, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7966.13, 119.98, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.3, 119.981, 0, 0, 0, 0, 0, 0
2, 600.00000, 7966.18, 119.98, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7966.18, 119.98, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7966.11, 119.98, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.39, 119.981, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966.43, 119.981, 0, 0, 0, 0, 0, 0
3, 0.00000, 7966.13, 119.98, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966.32, 119.981, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.45, 119.981, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.31, 119.981, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7966.24, 119.98, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7966.24, 119.981, 0, 0, 0, 0, 0, 0
4, 0.00000, 7966.36, 119.981, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.43, 119.981, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.25, 119.98, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.45, 119.982, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.46, 119.981, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.36, 119.981, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.35, 119.981, 0, 0, 0, 0, 0, 0
5, 600.00000, 7966.3, 119.981, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.4, 119.982, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.48, 119.981, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.26, 119.981, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.45, 119.981, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.49, 119.981, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.26, 119.98, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966.32, 119.98, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7966.38, 119.981, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.31, 119.981, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.4, 119.98, 0, 0, 0, 0, 0, 0
7, 0.00000, 7966.32, 119.98, 0, 0, 0, 0, 0, 0
7, 600.00000, 7966.45, 119.98, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7966.24, 119.977, 0, 0, 0.0784265, -150.023, 0.0784265, 29.9767
7, 1800.00000, 7964.8, 119.958, 0, 0, 2.70811, 115.726, 2.70811, -64.2736
7, 2400.00000, 7964.56, 119.952, 0, 0, 2.70876, 115.432, 2.70876, -64.568
7, 3000.00000, 7964.23, 119.947, 0, 0, 2.72437, 115.453, 2.72437, -64.5469
8, 0.00000, 7963.21, 119.941, 0, 0, 2.71732, 115.811, 2.71732, -64.1888
8, 600.00000, 7963.02, 119.936, 0, 0, 2.73433, 115.504, 2.73433, -64.4964
8, 1200.00000, 7962.79, 119.931, 0, 0, 2.7173, 115.616, 2.7173, -64.384
8, 1800.00000, 7962.63, 119.928, 0, 0, 2.71633, 115.529, 2.71633, -64.4715
8, 2400.00000, 7961.86, 119.922, 0, 0, 2.67913, 115.107, 2.67913, -64.8933
8, 3000.00000, 7961.08, 119.914, 0, 0, 2.68929, 115.558, 2.68929, -64.4418
9, 0.00000, 7960.97, 119.91, 0, 0, 2.68842, 115.197, 2.68842, -64.8025
