hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.09, -120.013, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.11, -120.013, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.24, -120.013, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.18, -120.014, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.21, -120.013, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.2, -120.013, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.05, -120.013, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.07, -120.013, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.22, -120.013, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.27, -120.014, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.2, -120.014, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.27, -120.013, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.19, -120.013, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965, -120.014, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.02, -120.013, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.12, -120.012, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.3, -120.012, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.17, -120.013, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.23, -120.013, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.24, -120.013, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.14, -120.014, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.18, -120.013, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.04, -120.014, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.07, -120.013, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.26, -120.013, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.25, -120.013, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.23, -120.013, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.16, -120.013, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.18, -120.013, 0, 0, 0, 0, 0, 0
5, 0.00000, 7965.29, -120.013, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.15, -120.014, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.13, -120.013, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7965.48, -120.013, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7965.36, -120.014, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7965.28, -120.013, 0, 0, 0, 0, 0, 0
6, 0.00000, 7965.38, -120.013, 0, 0, 0, 0, 0, 0
6, 600.00000, 7965.35, -120.014, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7965.24, -120.013, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7965.26, -120.012, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7965.4, -120.012, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7965.37, -120.013, 0, 0, 0, 0, 0, 0
7, 0.00000, 7965.2, -120.013, 0, 0, 0, 0, 0, 0
7, 600.00000, 7965.2, -120.013, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7965.71, -120.003, 0, 0, 1.05474, 55.5257, 1.05474, -124.474
7, 1800.00000, 7962.51, -120.037, 0, 0, 2.76822, -124.509, 2.76822, 55.4913
7, 2400.00000, 7961.79, -120.044, 0, 0, 2.94889, -124.515, 2.94889, 55.485
7, 3000.00000, 7961.32, -120.048, 0, 0, 2.96105, -124.52, 2.96105, 55.4804
8, 0.00000, 7961, -120.05, 0, 0, 2.73973, -124.521, 2.73973, 55.479
8, 600.00000, 7960.45, -120.053, 0, 0, 2.93353, -124.525, 2.93353, 55.4753
8, 1200.00000, 7959.95, -120.056, 0, 0, 2.81584, -124.527, 2.81584, 55.4728
8, 1800.00000, 7959.41, -120.057, 0, 0, 2.58143, -124.529, 2.58143, 55.4714
8, 2400.00000, 7958.64, -120.064, 0, 0, 2.48947, -124.535, 2.48947, 55.4646
8, 3000.00000, 7957.26, -120.072, 0, 0, 2.48737, -124.543, 2.48737, 55.457
9, 0.00000, 7956.49, -120.079, 0, 0, 2.58983, -124.551, 2.58983, 55.4492
9, 600.00000, 7955.86, -120.085, 0, 0, 2.66651, -124.556, 2.66651, 55.444
9, 1200.00000, 7955.26, -120.092, 0, 0, 3.01487, -124.564, 3.01487, 55.4361
9, 1800.00000, 7954.78, -120.097, 0, 0, 2.8717, -124.568, 2.8717, 55.4316
9, 2400.00000, 7954.21, -120.103, 0, 0, 2.79315, -124.575, 2.79315, 55.4251
9, 3000.00000, 7953.42, -120.109, 0, 0, 2.64964, -124.581, 2.64964, 55.419
10, 0.00000, 7952.78, -120.116, 0, 0, 2.89407, -124.587, 2.89407, 55.4128
10, 600.00000, 7952.69, -120.115, 0, 0, 2.53215, -124.586, 2.53215, 55.4137
10, 1200.00000, 7952.21, -120.121, 0, 0, 2.85432, -124.593, 2.85432, 55.4071
10, 1800.00000, 7952.29, -120.12, 0, 0, 2.5703, -124.591, 2.5703, 55.4088
10, 2400.00000, 7952.36, -120.118, 0, 0, 2.60914, -124.59, 2.60914, 55.4101
10, 3000.00000, 7952.26, -120.121, 0, 0, 2.89313, -124.592, 2.89313, 55.4076
11, 0.00000, 7954.29, -120.1, 0, 0, 0, 0, 0, 0
11, 600.00000, 7954.24, -120.099, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7955.14, -120.089, 0, 0, 0, 0, 0, 0
11, 1800.00000, 7952.89, -120.121, 0, 0, 0, 0, 0, 0
11, 2400.00000, 7952.61, -120.122, 0, 0, 0, 0, 0, 0
11, 3000.00000, 7952.38, -120.124, 0, 0, 0, 0, 0, 0
12, 0.00000, 7952.12, -120.125, 0, 0, 0, 0, 0, 0
12, 600.00000, 7952.25, -120.125, 0, 0, 0, 0, 0, 0
12, 1200.00000, 7952.66, -120.121, 0, 0, 0, 0, 0, 0
12, 1800.00000, 7953.04, -120.115, 0, 0, 0, 0, 0, 0
12, 2400.00000, 7953.2, -120.117, 0, 0, 0, 0, 0, 0
12, 3000.00000, 7952.77, -120.118, 0, 0, 0, 0, 0, 0
13, 0.00000, 7953.19, -120.117, 0, 0, 0, 0, 0, 0
13, 600.00000, 7953.34, -120.114, 0, 0, 0, 0, 0, 0
13, 1200.00000, 7953.43, -120.115, 0, 0, 0, 0, 0, 0
13, 1800.00000, 7953.36, -120.117, 0, 0, 0, 0, 0, 0
13, 2400.00000, 7953.23, -120.118, 0, 0, 0, 0, 0, 0
13, 3000.00000, 7953.57, -120.116, 0, 0, 0, 0, 0, 0
14, 0.00000, 7953.76, -120.116, 0, 0, 0, 0, 0, 0
14, 600.00000, 7954.64, -120.112, 0, 0, 0, 0, 0, 0
14, 1200.00000, 7955.39, -120.109, 0, 0, 0, 0, 0, 0
14, 1800.00000, 7956.18, -120.103, 0, 0, 0, 0, 0, 0
14, 2400.00000, 7956.04, -120.104, 0, 0, 0, 0, 0, 0
14, 3000.00000, 7955.9, -120.105, 0, 0, 0, 0, 0, 0
15, 0.00000, 7957.18, -120.083, 0, 0, 0, 0, 0, 0
15, 600.00000, 7956.84, -120.083, 0, 0, 0, 0, 0, 0
15, 1200.00000, 7957.59, -120.068, 0, 0, 1.04957, 55.461, 1.04957, -124.539
15, 1800.00000, 7953.77, -120.103, 0, 0, 2.7536, -124.575, 2.7536, 55.425
15, 2400.00000, 7953.69, -120.106, 0, 0, 2.93444, -124.578, 2.93444, 55.4221
15, 3000.00000, 7954.42, -120.105, 0, 0, 2.94864, -124.577, 2.94864, 55.4234
16, 0.00000, 7954.64, -120.101, 0, 0, 2.72917, -124.573, 2.72917, 55.4274
16, 600.00000, 7954.79, -120.099, 0, 0, 2.92347, -124.571, 2.92347, 55.4292
16, 1200.00000, 7956, -120.094, 0, 0, 2.80909, -124.565, 2.80909, 55.4348
16, 1800.00000, 7956.21, -120.088, 0, 0, 2.57641, -124.559, 2.57641, 55.4406
16, 2400.00000, 7956.63, -120.084, 0, 0, 2.48642, -124.555, 2.48642, 55.4448
16, 3000.00000, 7957.29, -120.082, 0, 0, 2.48741, -124.554, 2.48741, 55.4464
17, 0.00000, 7957.66, -120.077, 0, 0, 2.59164, -124.549, 2.59164, 55.4515
17, 600.00000, 7957.81, -120.073, 0, 0, 2.66964, -124.544, 2.66964, 55.4557
17, 1200.00000, 7958.12, -120.073, 0, 0, 3.0201, -124.545, 3.0201, 55.4551
17, 1800.00000, 7958.82, -120.065, 0, 0, 2.87874, -124.537, 2.87874, 55.4631
17, 2400.00000, 7958.98, -120.061, 0, 0, 2.8012, -124.532, 2.8012, 55.4679
17, 3000.00000, 7959.3, -120.056, 0, 0, 2.65907, -124.528, 2.65907, 55.4722
18, 0.00000, 7959.35, -120.058, 0, 0, 2.9056, -124.529, 2.9056, 55.4706
18, 600.00000, 7960.22, -120.051, 0, 0, 2.54375, -124.522, 2.54375, 55.4779
18, 1200.00000, 7960.38, -120.052, 0, 0, 2.86848, -124.524, 2.86848, 55.4762
18, 1800.00000, 7960.94, -120.047, 0, 0, 2.58381, -124.519, 2.58381, 55.4812
18, 2400.00000, 7961.14, -120.048, 0, 0, 2.62308, -124.519, 2.62308, 55.4806
18, 3000.00000, 7961.07, -120.05, 0, 0, 2.90863, -124.521, 2.90863, 55.4786
19, 0.00000, 7963.94, -120.026, 0, 0, 0, 0, 0, 0
19, 600.00000, 7964.24, -120.022, 0, 0, 0, 0, 0, 0
19, 1200.00000, 7964.33, -120.021, 0, 0, 0, 0, 0, 0
19, 1800.00000, 7964.37, -120.02, 0, 0, 0, 0, 0, 0
19, 2400.00000, 7964.34, -120.02, 0, 0, 0, 0, 0, 0
19, 3000.00000, 7964.27, -120.02, 0, 0, 0, 0, 0, 0
20, 0.00000, 7964.19, -120.02, 0, 0, 0, 0, 0, 0
20, 600.00000, 7964.24, -120.02, 0, 0, 0, 0, 0, 0
20, 1200.00000, 7964.19, -120.019, 0, 0, 0, 0, 0, 0
20, 1800.00000, 7964.15, -120.018, 0, 0, 0, 0, 0, 0
20, 2400.00000, 7964.4, -120.018, 0, 0, 0, 0, 0, 0
20, 3000.00000, 7964.4, -120.017, 0, 0, 0, 0, 0, 0
21, 0.00000, 7964.43, -120.018, 0, 0, 0, 0, 0, 0
21, 600.00000, 7964.46, -120.018, 0, 0, 0, 0, 0, 0
21, 1200.00000, 7964.5, -120.018, 0, 0, 0, 0, 0, 0
21, 1800.00000, 7964.48, -120.019, 0, 0, 0, 0, 0, 0
21, 2400.00000, 7964.43, -120.018, 0, 0, 0, 0, 0, 0
21, 3000.00000, 7964.52, -120.018, 0, 0, 0, 0, 0, 0
22, 0.00000, 7964.53, -120.018, 0, 0, 0, 0, 0, 0
22, 600.00000, 7964.52, -120.018, 0, 0, 0, 0, 0, 0
22, 1200.00000, 7964.48, -120.018, 0, 0, 0, 0, 0, 0
22, 1800.00000, 7964.54, -120.018, 0, 0, 0, 0, 0, 0
22, 2400.00000, 7964.38, -120.019, 0, 0, 0, 0, 0, 0
22, 3000.00000, 7964.44, -120.018, 0, 0, 0, 0, 0, 0
23, 0.00000, 7964.54, -120.017, 0, 0, 0, 0, 0, 0
23, 600.00000, 7964.48, -120.018, 0, 0, 0, 0, 0, 0
23, 1200.00000, 7964.51, -120.019, 0, 0, 0, 0, 0, 0
23, 1800.00000, 7964.54, -120.018, 0, 0, 0, 0, 0, 0
23, 2400.00000, 7964.54, -120.018, 0, 0, 0, 0, 0, 0
23, 3000.00000, 7964.56, -120.018, 0, 0, 0, 0, 0, 0
24, 0.00000, 7964.75, -120.016, 0, 0, 0, 0, 0, 0
