hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.49, -0.0174347, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.47, -0.0176939, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.55, -0.0170455, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.47, -0.0172449, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.47, -0.0167957, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.42, -0.0174063, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.31, -0.0172723, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.51, -0.0176335, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.5, -0.0172379, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.46, -0.0171493, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.52, -0.0174969, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.55, -0.0171757, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.49, -0.017773, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.51, -0.0180901, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.4, -0.0178103, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.52, -0.0172706, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.64, -0.0172215, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.48, -0.0170778, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.56, -0.0169063, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.69, -0.017664, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.57, -0.0179334, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.45, -0.0183825, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.6, -0.0178105, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.7, -0.0176151, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.72, -0.0170923, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.61, -0.017319, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.76, -0.0176374, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.7, -0.0176603, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.58, -0.0177179, 0, 0, 0, 0, 0, 0
5, 0.00000, 7965.66, -0.0171805, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.64, -0.0182341, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.71, -0.0171761, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7965.77, -0.0165507, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7965.78, -0.0168718, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7965.73, -0.0171097, 0, 0, 0, 0, 0, 0
6, 0.00000, 7965.68, -0.0173162, 0, 0, 0, 0, 0, 0
6, 600.00000, 7965.55, -0.0177294, 0, 0, 0, 0, 0, 0
