0.11114,0.086072,0.05566
0.11255,0.097359,0.063017
0.11745,0.086034,0.069965
0.11326,0.093426,0.062398
0.11979,0.090291,0.057458
0.11998,0.087948,0.06405
0.11887,0.094417,0.054835
0.12005,0.085864,0.065242
0.11516,0.094425,0.078713
0.10954,0.08809,0.073056
0.099588,0.090196,0.066979
0.10472,0.092682,0.072162
0.1125,0.085314,0.062821
0.11153,0.095548,0.060259
0.099847,0.085414,0.069323
0.1066,0.089553,0.050021
0.10716,0.090758,0.052041
0.11004,0.085577,0.062661
0.11493,0.097048,0.058381
0.10043,0.086041,0.060502
0.10327,0.093517,0.063119
0.1095,0.090031,0.049479
0.10681,0.089045,0.05184
0.10465,0.09367,0.06142
0.11231,0.086328,0.058541
0.11078,0.096317,0.061233
0.11805,0.087911,0.053947
0.12102,0.090095,0.056464
0.10612,0.090775,0.056702
0.10606,0.085597,0.05724
0.11072,0.096827,0.061957
0.10438,0.085861,0.043985
0.1063,0.091295,0.06116
0.10007,0.089823,0.078453
0.11728,0.08609,0.06314
0.11326,0.093425,0.058729
0.10665,0.0851,0.055271
0.10098,0.094463,0.055056
0.10129,0.087287,0.06435
0.1103,0.091573,0.066504
0.11316,0.09653,0.04757
0.13104,0.13528,0.091296
0.18518,0.22349,0.20668
0.20775,0.2495,0.19805
0.21226,0.25187,0.19781
0.4212,0.41865,0.38644
1.0316,0.97143,1.1645
1.143,1.0565,1.2646
1.4084,1.3258,1.5273
1.45,1.3505,1.5419
1.6807,1.6104,1.7821
1.6965,1.655,1.7843
1.7235,1.6814,1.7498
1.6893,1.6357,1.7389
1.6857,1.6233,1.7315
1.7409,1.7057,1.8014
1.7219,1.7005,1.8026
1.7522,1.7209,1.8106
1.7826,1.7231,1.8293
1.8118,1.6931,1.7818
1.7507,1.684,1.7889
1.725,1.7108,1.7791
1.6959,1.7162,1.8068
1.7261,1.7513,1.7975
1.7248,1.7393,1.8058
1.7184,1.7421,1.7779
1.7339,1.7667,1.7887
1.7301,1.7398,1.7687
1.7724,1.8496,1.8907
1.7816,1.8542,1.8824
1.8658,1.9297,1.8837
1.8557,1.8892,1.8447
1.8197,1.852,1.9287
1.8453,1.8721,1.8408
1.8801,1.8714,1.8263
1.8289,1.8389,1.8255
1.795,1.8268,1.8166
1.7863,1.825,1.8057
1.7855,1.8335,1.809
1.7826,1.8536,1.8014
1.7719,1.8435,1.7899
1.8024,1.7978,1.7812
1.7835,1.8209,1.7708
1.7663,1.8288,1.7173
1.7424,1.8116,1.7172
1.7492,1.8152,1.7111
1.7386,1.858,1.7224
1.7922,1.8914,1.7333
1.7681,1.9019,1.7292
1.7498,1.8903,1.7277
1.7683,1.901,1.7295
1.8215,1.9292,1.7317
1.7841,1.8967,1.7557
1.7599,1.7906,1.6933
1.7361,1.7392,1.6346
1.7038,1.7049,1.6339
1.6555,1.674,1.6333
1.6576,1.6672,1.6283
1.611,1.6337,1.6145
1.5665,1.6113,1.6085
1.5523,1.5956,1.6383
1.4765,1.5525,1.617
1.4647,1.5579,1.5963
1.4985,1.5835,1.5798
1.5179,1.5701,1.5966
1.5374,1.5686,1.6104
1.5645,1.5536,1.6509
1.5789,1.5552,1.6344
1.5574,1.5418,1.6264
1.563,1.5432,1.6446
1.5401,1.5444,1.6441
1.5152,1.524,1.6418
1.5306,1.5183,1.6483
1.5527,1.4741,1.5391
1.4665,1.3613,1.4035
1.4418,1.353,1.4134
1.4126,1.3257,1.4003
1.3907,1.3069,1.3741
1.3835,1.3045,1.3877
1.2843,1.1807,1.3062
1.2906,1.1746,1.2883
1.2816,1.1816,1.2788
1.2752,1.1663,1.2646
1.194,1.0941,1.2426
1.1528,1.0873,1.2295
1.1231,1.0753,1.2243
1.037,1.0163,1.1297
0.42387,0.45607,0.41837
0.11759,0.17045,0.055216
0.10987,0.16131,0.051399
0.10081,0.16139,0.056676
0.09599,0.17104,0.060012
0.10507,0.16651,0.05607
0.10733,0.15928,0.0488
0.11695,0.16568,0.051463
0.11237,0.16964,0.058142
0.10687,0.15916,0.062327
0.10365,0.15991,0.061647
