0.67587,0.7116,0.5817
0.67976,0.6996,0.56601
0.67943,0.71028,0.55418
0.66937,0.65517,0.56036
0.65968,0.70016,0.55776
0.67292,0.67686,0.54641
0.67073,0.68936,0.54405
0.67279,0.6813,0.54351
0.66729,0.6634,0.53139
0.65676,0.69492,0.53892
0.66958,0.66833,0.54272
0.66949,0.68385,0.54803
0.6581,0.68151,0.55402
0.66807,0.68435,0.54883
0.64226,0.68083,0.54907
0.6507,0.65923,0.53713
0.67055,0.67778,0.57431
0.66195,0.65749,0.52113
0.68052,0.67342,0.56324
0.66125,0.66529,0.54338
0.63955,0.65272,0.50823
0.67209,0.67094,0.57065
0.66925,0.67104,0.53732
0.66243,0.67469,0.56333
0.66504,0.67159,0.55818
0.65879,0.67824,0.56309
0.66968,0.67127,0.57822
0.65782,0.66772,0.55228
0.65548,0.65753,0.56198
0.66595,0.64626,0.5324
0.66398,0.6521,0.54844
0.65844,0.65123,0.52626
0.64048,0.65315,0.51686
0.67037,0.64854,0.50926
0.65032,0.64641,0.50648
0.6472,0.65258,0.49945
0.61428,0.61657,0.51876
0.61697,0.64553,0.51124
0.64577,0.64628,0.53659
0.79409,0.79944,0.69091
0.80115,0.81561,0.70559
0.82054,0.8333,0.73301
0.9214,0.88551,0.89908
0.93113,0.92071,0.96377
0.97671,0.96482,0.9748
0.98752,0.95748,1.0149
1.026,1.0346,1.0327
1.0761,1.0146,1.0493
1.0787,1.1637,1.1773
1.0567,1.1088,1.1326
1.1722,1.2758,1.1855
1.2064,1.2841,1.2811
1.2281,1.3184,1.3338
1.2194,1.291,1.4284
1.2394,1.3329,1.4183
1.2674,1.3032,1.4485
1.3661,1.3487,1.4729
1.4147,1.4636,1.6015
1.4498,1.4788,1.6423
1.4707,1.4432,1.6467
1.5128,1.5075,1.7114
1.5529,1.543,1.7825
1.4824,1.4753,1.6714
1.4785,1.5091,1.7019
1.5075,1.5014,1.7363
1.5505,1.528,1.78
1.5681,1.5313,1.71
1.5986,1.5036,1.7246
1.6807,1.5449,1.8152
1.6257,1.5135,1.7692
1.6073,1.5436,1.797
1.5761,1.5162,1.6934
1.601,1.5362,1.7403
1.5863,1.5329,1.7336
1.5547,1.4924,1.7081
1.5902,1.5897,1.8245
1.6091,1.5611,1.8913
1.6536,1.6316,1.9071
1.5937,1.5889,1.9251
1.6537,1.6013,1.941
1.6222,1.5831,1.947
1.6358,1.6113,1.9887
1.6655,1.6222,1.9876
1.6326,1.6491,1.9648
1.5819,1.6161,1.8553
1.5484,1.617,1.8924
1.5679,1.6896,1.9047
1.5901,1.7052,1.8942
1.5788,1.6791,1.8737
1.4844,1.5009,1.7013
1.5002,1.4678,1.6479
1.5131,1.454,1.6371
1.4522,1.3714,1.5551
1.4277,1.413,1.5597
1.4098,1.3257,1.5113
1.3769,1.3059,1.5593
1.3456,1.2984,1.5718
1.2787,1.3035,1.4851
1.1981,1.2514,1.4228
1.1072,1.1648,1.2964
1.0785,1.1375,1.2646
1.0553,1.1297,1.2146
0.99105,1.0465,1.0722
0.86598,0.91672,0.86572
0.85711,0.81815,0.7812
0.80651,0.80977,0.71648
0.77177,0.73837,0.64448
0.77348,0.71581,0.66584
0.79059,0.73203,0.6995
0.78595,0.69304,0.67204
0.77834,0.71436,0.67012
0.72801,0.67634,0.59948
0.73002,0.7025,0.60856
0.72124,0.70578,0.57279
0.71294,0.67294,0.56752
0.70669,0.71492,0.57037
0.68188,0.65732,0.47137
0.67916,0.70006,0.48546
0.67969,0.67831,0.47537
0.66826,0.67938,0.48973
0.67999,0.70021,0.49732
0.67806,0.65728,0.45515
0.66936,0.68323,0.46626
0.66954,0.66094,0.45851
0.65772,0.68833,0.4664
0.63584,0.64322,0.43332
0.66036,0.65332,0.4316
0.65273,0.68452,0.47503
0.64344,0.63297,0.41627
0.65504,0.69339,0.44999
0.64398,0.6157,0.41083
0.6452,0.67165,0.44891
0.64296,0.63227,0.43889
0.63674,0.64322,0.4442
0.65612,0.66578,0.44795
0.63412,0.62121,0.43235
0.65913,0.67487,0.43863
0.65125,0.62989,0.42256
