hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7959.99, -0.0202231, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7959.95, -0.0215141, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7960.36, -0.0221628, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7960.24, -0.0193908, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7960.18, -0.018943, 0, 0, 0, 0, 0, 0
1, 0.00000, 7959.38, -0.0196952, 0, 0, 0, 0, 0, 0
1, 600.00000, 7959.39, -0.0202767, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7960, -0.0203745, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7959.97, -0.0184367, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7960.23, -0.0210981, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7960.06, -0.0201161, 0, 0, 0, 0, 0, 0
2, 0.00000, 7959.98, -0.0198329, 0, 0, 0, 0, 0, 0
2, 600.00000, 7960.1, -0.0212088, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7959.83, -0.0212258, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7959.37, -0.019311, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7959.98, -0.0197415, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7960.14, -0.0207026, 0, 0, 0, 0, 0, 0
3, 0.00000, 7960.13, -0.0198678, 0, 0, 0, 0, 0, 0
3, 600.00000, 7960.14, -0.0199742, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7960.01, -0.0214495, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7959.78, -0.0216713, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7959.74, -0.020222, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7959.55, -0.0216825, 0, 0, 0, 0, 0, 0
4, 0.00000, 7960.36, -0.0222197, 0, 0, 0, 0, 0, 0
4, 600.00000, 7960.58, -0.0205615, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7960.53, -0.0202531, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7960.45, -0.0224205, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7960.3, -0.0218214, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7960.41, -0.0217519, 0, 0, 0, 0, 0, 0
5, 0.00000, 7960.45, -0.0221646, 0, 0, 0, 0, 0, 0
5, 600.00000, 7959.88, -0.0234933, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7960.82, -0.0202479, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7960.54, -0.0202364, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7960.79, -0.0210229, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7960.25, -0.0207689, 0, 0, 0, 0, 0, 0
6, 0.00000, 7960.28, -0.0201564, 0, 0, 0, 0, 0, 0
6, 600.00000, 7960, -0.0226999, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7960.08, -0.0190422, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7959.73, -0.0163568, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7960.34, -0.0161559, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7959.94, -0.0188242, 0, 0, 0, 0, 0, 0
7, 0.00000, 7960.16, -0.0183555, 0, 0, 0, 0, 0, 0
7, 600.00000, 7959.51, -0.0206697, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7958.99, -0.0240911, 0, 0, 0, 0, 0, 0
7, 1800.00000, 7956.48, -0.045433, 0, 0, 0, 0, 0, 0
7, 2400.00000, 7955.9, -0.0492406, 0, 0, 0, 0, 0, 0
7, 3000.00000, 7954.21, -0.0560607, 0, 0, 0, 0, 0, 0
8, 0.00000, 7953.18, -0.0608797, 0, 0, 0, 0, 0, 0
8, 600.00000, 7951.7, -0.0641025, 0, 0, 0, 0, 0, 0
8, 1200.00000, 7951.22, -0.0701924, 0, 0, 0, 0, 0, 0
8, 1800.00000, 7950.38, -0.0799233, 0, 0, 0, 0, 0, 0
8, 2400.00000, 7948.7, -0.0874382, 0, 0, 0, 0, 0, 0
8, 3000.00000, 7947.83, -0.0984599, 0, 0, 0, 0, 0, 0
9, 0.00000, 7947.13, -0.108089, 0, 0, 0, 0, 0, 0
9, 600.00000, 7945.03, -0.114717, 0, 0, 0, 0, 0, 0
9, 1200.00000, 7943.02, -0.124583, 0, 0, 0, 0, 0, 0
9, 1800.00000, 7942.7, -0.133431, 0, 0, 0, 0, 0, 0
9, 2400.00000, 7942.52, -0.139539, 0, 0, 0, 0, 0, 0
9, 3000.00000, 7941.89, -0.14643, 0, 0, 0, 0, 0, 0
10, 0.00000, 7941.06, -0.153811, 0, 0, 0, 0, 0, 0
10, 600.00000, 7940.52, -0.158296, 0, 0, 0, 0, 0, 0
10, 1200.00000, 7940.32, -0.158014, 0, 0, 0, 0, 0, 0
10, 1800.00000, 7940.82, -0.161193, 0, 0, 0, 0, 0, 0
10, 2400.00000, 7940.42, -0.164672, 0, 0, 0, 0, 0, 0
10, 3000.00000, 7940.21, -0.165895, 0, 0, 0, 0, 0, 0
11, 0.00000, 7940.33, -0.152346, 0, 0, 0, 0, 0, 0
11, 600.00000, 7939.07, -0.154369, 0, 0, 0, 0, 0, 0
11, 1200.00000, 7940.88, -0.169765, 0, 0, 0.0809982, 89.8303, 0.0809982, -90.1697
11, 1800.00000, 7932.68, -0.193771, 0, 0, 2.65203, -4.77737, 2.65203, 175.223
11, 2400.00000, 7931.63, -0.189523, 0, 0, 2.6535, -5.06906, 2.6535, 174.931
11, 3000.00000, 7931.99, -0.190815, 0, 0, 2.66606, -5.06985, 2.66606, 174.93
12, 0.00000, 7932.66, -0.189521, 0, 0, 2.66578, -4.70628, 2.66578, 175.294
12, 600.00000, 7933, -0.186076, 0, 0, 2.6774, -5.00448, 2.6774, 174.996
12, 1200.00000, 7933.7, -0.186573, 0, 0, 2.66399, -4.8382, 2.66399, 175.162
12, 1800.00000, 7934.41, -0.187558, 0, 0, 2.67666, -4.43415, 2.67666, 175.566
12, 2400.00000, 7933.8, -0.195944, 0, 0, 2.65435, -4.32602, 2.65435, 175.674
12, 3000.00000, 7933.61, -0.19477, 0, 0, 2.64802, -4.33408, 2.64802, 175.666
13, 0.00000, 7934.02, -0.189198, 0, 0, 2.64529, -4.50682, 2.64529, 175.493
13, 600.00000, 7933.99, -0.186824, 0, 0, 2.64869, -4.62853, 2.64869, 175.371
13, 1200.00000, 7932.75, -0.182596, 0, 0, 2.64593, -5.20933, 2.64593, 174.791
13, 1800.00000, 7933.51, -0.18484, 0, 0, 2.6502, -4.96812, 2.6502, 175.032
13, 2400.00000, 7933.83, -0.183742, 0, 0, 2.64428, -4.84884, 2.64428, 175.151
13, 3000.00000, 7934.58, -0.18702, 0, 0, 2.64166, -4.62054, 2.64166, 175.379
14, 0.00000, 7934.66, -0.173694, 0, 0, 2.64229, -5.01804, 2.64229, 174.982
14, 600.00000, 7936.27, -0.174415, 0, 0, 2.66362, -4.38224, 2.66362, 175.618
14, 1200.00000, 7935.93, -0.163312, 0, 0, 2.66295, -4.90916, 2.66295, 175.091
14, 1800.00000, 7936.86, -0.168591, 0, 0, 2.69066, -4.39944, 2.69066, 175.601
14, 2400.00000, 7936.5, -0.170433, 0, 0, 2.69228, -4.4617, 2.69228, 175.538
14, 3000.00000, 7935.01, -0.164975, 0, 0, 2.67167, -4.95703, 2.67167, 175.043
15, 0.00000, 7941.69, -0.129374, 0, 0, 0, 0, 0, 0
15, 600.00000, 7941.79, -0.129297, 0, 0, 0, 0, 0, 0
15, 1200.00000, 7941.57, -0.131885, 0, 0, 0, 0, 0, 0
15, 1800.00000, 7941.18, -0.147077, 0, 0, 0, 0, 0, 0
15, 2400.00000, 7942.3, -0.142603, 0, 0, 0, 0, 0, 0
15, 3000.00000, 7942.66, -0.13484, 0, 0, 0, 0, 0, 0
16, 0.00000, 7943.71, -0.133272, 0, 0, 0, 0, 0, 0
16, 600.00000, 7944.73, -0.125589, 0, 0, 0, 0, 0, 0
16, 1200.00000, 7944.91, -0.121521, 0, 0, 0, 0, 0, 0
16, 1800.00000, 7946.34, -0.117525, 0, 0, 0, 0, 0, 0
16, 2400.00000, 7946.48, -0.109503, 0, 0, 0, 0, 0, 0
16, 3000.00000, 7947.11, -0.106834, 0, 0, 0, 0, 0, 0
17, 0.00000, 7947.74, -0.100644, 0, 0, 0, 0, 0, 0
17, 600.00000, 7947.75, -0.0959242, 0, 0, 0, 0, 0, 0
17, 1200.00000, 7948.74, -0.0919442, 0, 0, 0, 0, 0, 0
17, 1800.00000, 7949.81, -0.086834, 0, 0, 0, 0, 0, 0
17, 2400.00000, 7951.12, -0.0859755, 0, 0, 0, 0, 0, 0
17, 3000.00000, 7951.64, -0.0831514, 0, 0, 0, 0, 0, 0
18, 0.00000, 7952.34, -0.0802094, 0, 0, 0, 0, 0, 0
18, 600.00000, 7953.13, -0.0761838, 0, 0, 0, 0, 0, 0
18, 1200.00000, 7954.69, -0.0701938, 0, 0, 0, 0, 0, 0
18, 1800.00000, 7955.15, -0.0668065, 0, 0, 0, 0, 0, 0
18, 2400.00000, 7955.92, -0.0639657, 0, 0, 0, 0, 0, 0
18, 3000.00000, 7957.24, -0.0542573, 0, 0, 0, 0, 0, 0
19, 0.00000, 7959.15, -0.0364889, 0, 0, 0, 0, 0, 0
19, 600.00000, 7958.57, -0.0382955, 0, 0, 0, 0, 0, 0
19, 1200.00000, 7958.89, -0.0343911, 0, 0, 0, 0, 0, 0
19, 1800.00000, 7958.46, -0.0346807, 0, 0, 0, 0, 0, 0
19, 2400.00000, 7958.42, -0.0346617, 0, 0, 0, 0, 0, 0
19, 3000.00000, 7958.5, -0.0364282, 0, 0, 0, 0, 0, 0
20, 0.00000, 7957.99, -0.0349483, 0, 0, 0, 0, 0, 0
20, 600.00000, 7958.59, -0.0341242, 0, 0, 0, 0, 0, 0
20, 1200.00000, 7958.05, -0.0361919, 0, 0, 0, 0, 0, 0
20, 1800.00000, 7958.8, -0.0336761, 0, 0, 0, 0, 0, 0
20, 2400.00000, 7958.34, -0.0329689, 0, 0, 0, 0, 0, 0
20, 3000.00000, 7958.77, -0.0320323, 0, 0, 0, 0, 0, 0
21, 0.00000, 7958.82, -0.0340752, 0, 0, 0, 0, 0, 0
21, 600.00000, 7958.65, -0.0330467, 0, 0, 0, 0, 0, 0
21, 1200.00000, 7959.32, -0.0308003, 0, 0, 0, 0, 0, 0
21, 1800.00000, 7959.17, -0.0309847, 0, 0, 0, 0, 0, 0
21, 2400.00000, 7959.13, -0.0320002, 0, 0, 0, 0, 0, 0
21, 3000.00000, 7959.06, -0.0306872, 0, 0, 0, 0, 0, 0
22, 0.00000, 7959.35, -0.0293206, 0, 0, 0, 0, 0, 0
22, 600.00000, 7958.86, -0.033142, 0, 0, 0, 0, 0, 0
22, 1200.00000, 7959.5, -0.0303276, 0, 0, 0, 0, 0, 0
22, 1800.00000, 7959.2, -0.0311185, 0, 0, 0, 0, 0, 0
22, 2400.00000, 7958.91, -0.0334244, 0, 0, 0, 0, 0, 0
22, 3000.00000, 7959.3, -0.0286009, 0, 0, 0, 0, 0, 0
