hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.88, -120.014, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.85, -120.014, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.97, -120.014, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.93, -120.015, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.95, -120.014, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.92, -120.014, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.83, -120.014, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.85, -120.014, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.97, -120.014, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.98, -120.014, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.95, -120.014, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.99, -120.013, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.91, -120.014, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.77, -120.014, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.79, -120.014, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.91, -120.013, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7966, -120.013, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.92, -120.014, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.93, -120.013, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.95, -120.014, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.89, -120.014, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.9, -120.014, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.81, -120.014, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.85, -120.014, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966, -120.013, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7965.98, -120.014, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7965.94, -120.014, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7965.93, -120.014, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7965.91, -120.014, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966, -120.013, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.86, -120.015, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7965.93, -120.014, 0, 0, 0, 0, 0, 0
5, 1800.00000, 7966.16, -120.013, 0, 0, 0, 0, 0, 0
5, 2400.00000, 7966.06, -120.014, 0, 0, 0, 0, 0, 0
5, 3000.00000, 7966.02, -120.013, 0, 0, 0, 0, 0, 0
6, 0.00000, 7966.07, -120.013, 0, 0, 0, 0, 0, 0
6, 600.00000, 7966.03, -120.014, 0, 0, 0, 0, 0, 0
6, 1200.00000, 7966, -120.013, 0, 0, 0, 0, 0, 0
6, 1800.00000, 7965.99, -120.013, 0, 0, 0, 0, 0, 0
6, 2400.00000, 7966.1, -120.013, 0, 0, 0, 0, 0, 0
6, 3000.00000, 7966.07, -120.013, 0, 0, 0, 0, 0, 0
7, 0.00000, 7965.95, -120.014, 0, 0, 0, 0, 0, 0
7, 600.00000, 7965.92, -120.013, 0, 0, 0, 0, 0, 0
7, 1200.00000, 7966.21, -120.006, 0, 0, 1.05506, 55.5226, 1.05506, -124.477
7, 1800.00000, 7964.06, -120.036, 0, 0, 2.77082, -124.507, 2.77082, 55.4927
7, 2400.00000, 7963.58, -120.041, 0, 0, 2.95208, -124.513, 2.95208, 55.4871
7, 3000.00000, 7963.22, -120.046, 0, 0, 2.96444, -124.517, 2.96444, 55.4828
8, 0.00000, 7962.89, -120.048, 0, 0, 2.74286, -124.519, 2.74286, 55.481
8, 600.00000, 7962.49, -120.051, 0, 0, 2.93714, -124.523, 2.93714, 55.4774
8, 1200.00000, 7962.1, -120.054, 0, 0, 2.81951, -124.525, 2.81951, 55.4747
8, 1800.00000, 7961.65, -120.056, 0, 0, 2.58494, -124.527, 2.58494, 55.4726
8, 2400.00000, 7961.04, -120.063, 0, 0, 2.49309, -124.534, 2.49309, 55.4659
8, 3000.00000, 7960.14, -120.07, 0, 0, 2.49172, -124.542, 2.49172, 55.4585
9, 0.00000, 7959.54, -120.077, 0, 0, 2.59462, -124.549, 2.59462, 55.4512
9, 600.00000, 7959.08, -120.082, 0, 0, 2.67172, -124.553, 2.67172, 55.4465
