hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.89, 119.98, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.9, 119.98, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.89, 119.98, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.82, 119.979, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.86, 119.98, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.82, 119.979, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.76, 119.979, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.92, 119.979, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.93, 119.979, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.88, 119.979, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.94, 119.979, 0, 0, 0, 0, 0, 0
2, 0.00000, 7966.02, 119.98, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.93, 119.98, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.85, 119.98, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.8, 119.98, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7966.01, 119.98, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.97, 119.98, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.85, 119.98, 0, 0, 0, 0, 0, 0
3, 600.00000, 7966, 119.98, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7966.06, 119.981, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7966.03, 119.98, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.98, 119.98, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.93, 119.98, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.99, 119.981, 0, 0, 0, 0, 0, 0
4, 600.00000, 7966.02, 119.981, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7966.03, 119.98, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7966.05, 119.981, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7966.02, 119.981, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7966.03, 119.98, 0, 0, 0, 0, 0, 0
5, 0.00000, 7966.04, 119.981, 0, 0, 0, 0, 0, 0
5, 600.00000, 7965.9, 119.98, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7966.04, 119.981, 0, 0, 0, 0, 0, 0
