hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7965.49, -0.0164662, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7965.47, -0.0167374, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7965.55, -0.0161479, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7965.46, -0.0163046, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7965.47, -0.0158653, 0, 0, 0, 0, 0, 0
1, 0.00000, 7965.41, -0.0164793, 0, 0, 0, 0, 0, 0
1, 600.00000, 7965.3, -0.0162959, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7965.53, -0.0168535, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7965.51, -0.0163877, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7965.43, -0.0160975, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7965.52, -0.0165943, 0, 0, 0, 0, 0, 0
2, 0.00000, 7965.56, -0.016374, 0, 0, 0, 0, 0, 0
2, 600.00000, 7965.49, -0.0169401, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7965.53, -0.017289, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7965.41, -0.0170132, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7965.54, -0.0165996, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7965.68, -0.0166293, 0, 0, 0, 0, 0, 0
3, 0.00000, 7965.48, -0.0162596, 0, 0, 0, 0, 0, 0
3, 600.00000, 7965.59, -0.0162636, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7965.72, -0.0170502, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7965.57, -0.0171562, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7965.43, -0.0175689, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7965.62, -0.0171061, 0, 0, 0, 0, 0, 0
4, 0.00000, 7965.7, -0.0168487, 0, 0, 0, 0, 0, 0
4, 600.00000, 7965.74, -0.016383, 0, 0, 0, 0, 0, 0
