hour, t(sec), V1, VAngle1, V2, VAngle2, I1, IAngle1, I2, IAngle2
0, 600.00000, 7960.65, -0.0192248, 0, 0, 0, 0, 0, 0
0, 1200.00000, 7960.61, -0.0203746, 0, 0, 0, 0, 0, 0
0, 1800.00000, 7960.98, -0.02098, 0, 0, 0, 0, 0, 0
0, 2400.00000, 7960.87, -0.0184848, 0, 0, 0, 0, 0, 0
0, 3000.00000, 7960.82, -0.0180566, 0, 0, 0, 0, 0, 0
1, 0.00000, 7960.1, -0.0186965, 0, 0, 0, 0, 0, 0
1, 600.00000, 7960.11, -0.019272, 0, 0, 0, 0, 0, 0
1, 1200.00000, 7960.66, -0.0193998, 0, 0, 0, 0, 0, 0
1, 1800.00000, 7960.62, -0.0176316, 0, 0, 0, 0, 0, 0
1, 2400.00000, 7960.86, -0.0200244, 0, 0, 0, 0, 0, 0
1, 3000.00000, 7960.72, -0.0191372, 0, 0, 0, 0, 0, 0
2, 0.00000, 7960.65, -0.0188332, 0, 0, 0, 0, 0, 0
2, 600.00000, 7960.76, -0.0201809, 0, 0, 0, 0, 0, 0
2, 1200.00000, 7960.51, -0.0202199, 0, 0, 0, 0, 0, 0
2, 1800.00000, 7960.1, -0.0184727, 0, 0, 0, 0, 0, 0
2, 2400.00000, 7960.65, -0.0188149, 0, 0, 0, 0, 0, 0
2, 3000.00000, 7960.8, -0.0196268, 0, 0, 0, 0, 0, 0
3, 0.00000, 7960.78, -0.0189153, 0, 0, 0, 0, 0, 0
3, 600.00000, 7960.8, -0.0190374, 0, 0, 0, 0, 0, 0
3, 1200.00000, 7960.68, -0.0203378, 0, 0, 0, 0, 0, 0
3, 1800.00000, 7960.47, -0.0205947, 0, 0, 0, 0, 0, 0
3, 2400.00000, 7960.43, -0.0193285, 0, 0, 0, 0, 0, 0
3, 3000.00000, 7960.27, -0.0205396, 0, 0, 0, 0, 0, 0
4, 0.00000, 7961.01, -0.0210396, 0, 0, 0, 0, 0, 0
4, 600.00000, 7961.19, -0.0195077, 0, 0, 0, 0, 0, 0
4, 1200.00000, 7961.15, -0.019322, 0, 0, 0, 0, 0, 0
4, 1800.00000, 7961.09, -0.0212261, 0, 0, 0, 0, 0, 0
4, 2400.00000, 7960.94, -0.0207183, 0, 0, 0, 0, 0, 0
4, 3000.00000, 7961.04, -0.0206183, 0, 0, 0, 0, 0, 0
5, 0.00000, 7961.08, -0.021005, 0, 0, 0, 0, 0, 0
5, 600.00000, 7960.57, -0.0222308, 0, 0, 0, 0, 0, 0
5, 1200.00000, 7961.41, -0.0192883, 0, 0, 0, 0, 0, 0
